ztf_id,if_score,if_outlier
ZTF19abyhxzp,0.13098283225198126,1
ZTF19abyikbv,-0.013908845151840321,-1
ZTF19abyjhpz,0.11723353191468788,1
ZTF19abyjjxp,0.09621474348458686,1
ZTF19abxjimu,0.01853660869777013,1
ZTF19adannbl,0.08779727529449294,1
ZTF19abwamby,0.07250826798281601,1
ZTF19abyuzch,0.005771699532136909,1
ZTF19abymvpq,0.1041797016211003,1
ZTF19abyzuos,0.1342651669965892,1
ZTF19abzfmak,0.12714630039031266,1
ZTF19abzwaen,0.11437443134103187,1
ZTF19abzhvxk,0.1385503026113159,1
ZTF19abzkiuv,0.13015275971399348,1
ZTF19abzlmwn,0.10700587949990203,1
ZTF19abzlsbl,0.11499183023206322,1
ZTF19abzqkdz,0.08477643891338277,1
ZTF19abzrdup,0.08646115475337579,1
ZTF19abyflzw,0.04738465568676292,1
ZTF19abzsitm,0.10926055151907632,1
ZTF19abzvvkb,0.13465040715830606,1
ZTF19abzplvm,0.11614582091273007,1
ZTF19abztknu,0.03724266790081587,1
ZTF19abzzgec,0.11654048665047684,1
ZTF19abzzhgx,0.13708861712720866,1
ZTF19abzulhk,0.1157108162919056,1
ZTF19acaiylt,0.1298560806628008,1
ZTF19acanzwg,0.09929527450595621,1
ZTF19abzzuyl,0.08943070297150568,1
ZTF19acardcs,0.10011812443953039,1
ZTF19acaotrk,0.11533987920826161,1
ZTF19acbhvgi,0.0640376509271865,1
ZTF19acapeun,0.04006620878391742,1
ZTF19acbiwjk,0.1299464320003907,1
ZTF19acazaug,0.07158500383379013,1
ZTF19acbjlnt,0.11363840027274724,1
ZTF19acaxcwg,0.10457120544806026,1
ZTF19acbpzir,0.11883563913248757,1
ZTF19acbkczc,0.10589845377876311,1
ZTF19acbpwwg,0.11437969874652498,1
ZTF19acbacvu,0.10698721231321734,1
ZTF19acbvisk,0.11598750243019046,1
ZTF19acbswdq,0.1383925360152724,1
ZTF19acchjle,0.09452155643974713,1
ZTF19acbmddl,0.11183840131799766,1
ZTF19acbmjrp,0.145896345619974,1
ZTF19acbmojx,0.09800551696651022,1
ZTF19acbmqpu,0.09770390420594471,1
ZTF19acbonaa,0.11557950260341354,1
ZTF19acbmxky,0.10951893524341838,1
ZTF19acbpqvc,0.054992853558557875,1
ZTF19acbrzzr,0.11078391130653903,1
ZTF19acazbqm,0.08338301753542193,1
ZTF19acbunmk,0.07559684007245765,1
ZTF19acbwouf,0.04442508115521265,1
ZTF19acbqzvu,0.1322490695200415,1
ZTF19acbykmk,0.0984934810806648,1
ZTF19acckggd,0.10459644659822603,1
ZTF19acbnhkd,0.13140122793690145,1
ZTF19acbzgog,0.08428060673361931,1
ZTF19acchaza,0.06961111637117234,1
ZTF19accbeju,0.10427430753110373,1
ZTF19acchink,0.10335702233578203,1
ZTF19acchtyp,0.13166124866406392,1
ZTF19accjnpz,0.11859630548702343,1
ZTF19accmboe,0.09347514539686519,1
ZTF19accmxtw,0.11639349632564505,1
ZTF19acctwpz,0.11704257972529203,1
ZTF19accuyyg,0.09932316377107347,1
ZTF19acdsqir,0.07464231001964533,1
ZTF18accjdgs,0.11261612639245133,1
ZTF19acdtpow,0.1173954902331591,1
ZTF19aceckht,0.061950407037676514,1
ZTF19accobqx,0.09515342394505094,1
ZTF19acdabep,0.0533027266805185,1
ZTF19acgemzm,0.08703070924928397,1
ZTF19aceshib,0.13275592096103062,1
ZTF19acetxvq,0.12075014429405517,1
ZTF19acewotx,0.0931364067953222,1
ZTF19acexijn,0.08783880580576836,1
ZTF19acfejbj,0.022806059050113348,1
ZTF19acgonwy,0.11385115153982944,1
ZTF19acdxlns,0.11597825455573657,1
ZTF19aceuacu,0.09762175148933916,1
ZTF19acftfav,0.06154912133843782,1
ZTF19acfthre,0.07583150316958182,1
ZTF19acewuwn,0.07156368639227961,1
ZTF19acgaxej,0.10595753459972307,1
ZTF19acfmwlh,0.12755855848366343,1
ZTF19acgcxop,0.06888658517507262,1
ZTF19acgfhfd,0.08006441617632726,1
ZTF19acftude,0.10613027096512329,1
ZTF19acgbzam,0.11582799530715154,1
ZTF19acgjnfz,0.07952779307616731,1
ZTF19acgjojy,0.07620852495319769,1
ZTF19acgjosf,0.097574363041663,1
ZTF19acgjpgh,0.10188670300626512,1
ZTF19acfsqjx,0.09117776697281726,1
ZTF19acgbkzr,0.09918289073658626,1
ZTF19acfwynw,0.08918138727812458,1
ZTF19acgmkrt,0.13663682930841892,1
ZTF19achagst,0.12011037067781843,1
ZTF19acmbhvv,0.07247254823069871,1
ZTF19achajnc,0.0828629664632195,1
ZTF19acgqjln,0.07046061618304661,1
ZTF19acgrbeb,0.0810591749698854,1
ZTF19acgpqxt,0.12368487237601822,1
ZTF19achtewn,0.06407227292093559,1
ZTF19ackzvdp,0.1165353315835978,1
ZTF19acignlo,0.05386486499639326,1
ZTF19acihgng,0.09973929777567686,1
ZTF19ackjjwf,0.10231355932284852,1
ZTF19acitkzs,0.012030863250526325,1
ZTF19acjuomg,0.11896250040127282,1
ZTF19acifuyf,0.12179134150464299,1
ZTF19achejoc,0.12151575248147684,1
ZTF19acjtkha,0.08633874184501972,1
ZTF19acjwdnu,0.12404175055347838,1
ZTF19acjjwsy,0.1006545157580026,1
ZTF19acngsnb,0.034487391269818535,1
ZTF19aclljyq,0.11554460886932255,1
ZTF19aclobbu,-0.04100917297205342,-1
ZTF19aclofmz,0.11082579491547134,1
ZTF19aclthzj,0.1064964383970447,1
ZTF19acmbiad,0.0687475956814726,1
ZTF19acjwqvo,0.09056714638831154,1
ZTF19aclyezb,0.09111922375957204,1
ZTF19acmwkul,0.11057811439730664,1
ZTF19acnfjyw,0.09669787972987104,1
ZTF19acnzkph,0.008116912367114426,1
ZTF19acnjwgm,0.047703834521084065,1
ZTF19acoaiub,0.11573299524760888,1
ZTF19acpmuwu,0.0982987776721222,1
ZTF19acnkeji,0.11137646118122596,1
ZTF19acojuzv,0.08222970407007307,1
ZTF19acojxzo,0.052994051041578116,1
ZTF19acordoi,0.10004684821660176,1
ZTF19acpgaet,0.08870227503941142,1
ZTF19acoaoty,0.10687637830147545,1
ZTF19ackjrru,0.08576545746861791,1
ZTF19acqprad,0.09941954113220003,1
ZTF19acqypso,0.07374457766975984,1
ZTF19acrdqej,0.05802624873543499,1
ZTF19acmgyka,0.12067916270187301,1
ZTF19acwbhih,0.09799383852687044,1
ZTF19acqxoll,0.10850475113266389,1
ZTF19acrbyzj,0.07849387531908475,1
ZTF19acrcxri,0.09017292328073195,1
ZTF19acbwejj,0.037185196741871984,1
ZTF19acruqph,0.09332125617189452,1
ZTF19acrwvao,0.0790976417213734,1
ZTF19acryurj,0.09177274323754403,1
ZTF22abaucrh,-0.012480364542596711,-1
ZTF19acszmgx,0.11994953197268321,1
ZTF19actldas,0.09694588976827145,1
ZTF19actnwtn,-0.033167613674444985,-1
ZTF19actnyae,0.10806631473599465,1
ZTF19acvrigb,-0.02067799168127049,-1
ZTF19acukucu,0.11306440294647085,1
ZTF19acuybzx,0.10435660395035906,1
ZTF19acvgjme,0.11195428163596832,1
ZTF19acvmcdd,0.11272139351097282,1
ZTF19acxovyh,0.06385008871157988,1
ZTF19acwrrvg,0.06567443263600942,1
ZTF19actfxcd,0.09953296826043012,1
ZTF19acvrjzd,0.09323118413922465,1
ZTF19abtcapa,0.1219268884271611,1
ZTF19acwrqtv,0.006443729841003332,1
ZTF19acvwllm,0.0978959048348701,1
ZTF19acwrujg,0.08872987905740021,1
ZTF19acxnemy,0.03137823930549888,1
ZTF19acxphhl,0.08033671781725027,1
ZTF19acxxwrs,0.029287315212586373,1
ZTF19acxndsk,0.10554629796591786,1
ZTF19acyjviz,0.07870497753247241,1
ZTF19acxowrr,0.05930638801445298,1
ZTF19acxrihd,0.0866780399335596,1
ZTF19acxyumq,0.08655234768983283,1
ZTF19acxyfkf,0.11746833498823023,1
ZTF19acyfkbf,0.12550801164987507,1
ZTF19acygjmg,0.12493897469302401,1
ZTF19acygjgx,0.07993468071148502,1
ZTF19acyfakk,0.10870409826433042,1
ZTF19acyitga,0.13345051828744037,1
ZTF19aczjsqn,0.09990109421941429,1
ZTF19acyjysk,-0.0046602084636512275,-1
ZTF19acykjcw,0.10809091910051938,1
ZTF19acyksfd,0.10792514909453477,1
ZTF19acyldun,0.11746622471473267,1
ZTF19acytidb,0.07885684442171575,1
ZTF19acynije,0.08073213142082197,1
ZTF19aczllns,0.12154140469858316,1
ZTF19acyogvo,0.10912604943159798,1
ZTF19acyqwlm,0.06288727448684972,1
ZTF19acykqyr,0.13698026310800698,1
ZTF19acytcsg,0.007152069851077192,1
ZTF19acxxwiz,0.11837950546023002,1
ZTF19adavzew,0.07662195089575424,1
ZTF19acyogrm,0.0647930808101449,1
ZTF19aczlldp,0.055940587379184115,1
ZTF19aczrmvs,0.0857194187362662,1
ZTF19adafqoe,0.1174255665233166,1
ZTF19adaivcf,0.017745611521864157,1
ZTF19adajqcq,0.09005222653442624,1
ZTF19adajqwl,0.07902291169633041,1
ZTF19acyjjni,0.07858822056180514,1
ZTF19acyqdxa,0.09810206735431709,1
ZTF20aacbyec,0.045962563123825184,1
ZTF19adcfsad,0.1086279534908941,1
ZTF19adcecwu,-0.05465714279412215,-1
ZTF19adbnfne,0.11009197952985955,1
ZTF19adbnlki,0.11433231598978316,1
ZTF19adbpulv,0.10364242173689558,1
ZTF19adbricc,0.06696471930585812,1
ZTF20aabconi,0.12843755500390075,1
ZTF19adbsblp,0.08097411192275106,1
ZTF19adcdgca,0.1327255487003821,1
ZTF19adcdrng,0.14041091596089866,1
ZTF19adcdzjm,0.12730807987171255,1
ZTF19adcetym,0.1107351241199298,1
ZTF19adcfsoc,0.09960534665183729,1
ZTF18aaizerg,0.06648401333327619,1
ZTF19adcdtkw,0.11902460168748896,1
ZTF20aaaxacu,0.09895178202955579,1
ZTF19adccrca,0.09649920852972704,1
ZTF19adcdtyy,0.12339743810253156,1
ZTF20aaaddgy,0.08456686058630425,1
ZTF20aaactgu,0.11140558909607495,1
ZTF20aaavvlv,0.0934023719068679,1
ZTF20aaaxrad,0.10015799280395665,1
ZTF20aaawmxq,0.09681166024643273,1
ZTF20aabcouv,0.10958405214921713,1
ZTF20aabqdbo,0.10208825678171113,1
ZTF20aabqiav,0.11882737879243216,1
ZTF20aabqihu,0.12575635822105358,1
ZTF20aabqisb,0.10269827565101719,1
ZTF20aaayaet,0.13156090644362683,1
ZTF20aabqjht,0.13361854077610785,1
ZTF20aadcdzj,0.12530385649418302,1
ZTF20aadchdd,0.09418822777035107,1
ZTF20aacevxq,0.09694919627118093,1
ZTF20aacbtgq,0.10731642840974587,1
ZTF20aadvaoi,0.07402601442324613,1
ZTF20aaczkyw,0.05142631336415854,1
ZTF20aadcitq,0.1156109934643808,1
ZTF20aadfyjl,0.128900129475859,1
ZTF20aadxrvb,0.10796211392285998,1
ZTF20aadxvfj,0.10115664230160348,1
ZTF20aadyyvk,-0.00907191422156417,-1
ZTF20aaifybu,0.06974728973633282,1
ZTF20aadvunl,0.10158154976078104,1
ZTF20aafrjqw,0.11280165349625987,1
ZTF20aadyukn,0.10580438142587723,1
ZTF20aaelulu,-0.05793559237961032,-1
ZTF20aabbvcx,0.12448784432852222,1
ZTF20aaeopvv,0.13666899648111852,1
ZTF20aaeoqqd,0.07397543293040615,1
ZTF20aaepsqa,0.12334362330069015,1
ZTF20aaerqjd,0.1041511155221293,1
ZTF20aaerxsd,0.10233868151088216,1
ZTF20aaertpj,0.10732157109988211,1
ZTF20aaesewy,0.10426256709053289,1
ZTF20aaetrle,0.11348497853649991,1
ZTF20aaetvkh,0.11417238213498826,1
ZTF20aaeuxqk,0.11184722434117866,1
ZTF20aaevbvv,0.10710460201916688,1
ZTF20aaeszsm,0.09722045609189767,1
ZTF20aaezizk,0.10861973167631583,1
ZTF20aafcgca,0.11960266560297084,1
ZTF20aafcjln,-0.0013106601088112013,-1
ZTF20aafckit,0.08783394787356641,1
ZTF20aafclqz,0.12303806831569669,1
ZTF20aafclxb,0.05614772655577038,1
ZTF20aaezaxk,0.12517490930886732,1
ZTF20aaffgwg,0.10452528986034937,1
ZTF20aafjjqj,0.08856532880038781,1
ZTF20aafciit,0.13610274629780567,1
ZTF20aafrihv,0.05543166514596459,1
ZTF20aafsnpp,0.1323148176633563,1
ZTF20aafvzhu,0.10822217376425902,1
ZTF20aagfjlj,0.11562522671377001,1
ZTF20aaghoqz,0.10742745491482902,1
ZTF20aaghpdc,0.1250083579718952,1
ZTF20aahpwym,0.07848741034438617,1
ZTF20aagjpmt,-0.035826079667259925,-1
ZTF20aaglivt,0.12014593873226798,1
ZTF20aafcnem,0.08074777797412369,1
ZTF20aagnbpw,0.044152020127358915,1
ZTF20aagloch,0.07862433654412643,1
ZTF20aahbfmf,0.09277457471367306,1
ZTF20aaieyuw,0.07754354052955825,1
ZTF20aaghlkv,0.01976352103885526,1
ZTF20aaghnxd,0.12345223104559039,1
ZTF20aahqbun,0.11858673331924308,1
ZTF20aahaxjl,0.11760311761414116,1
ZTF20aahbamv,-0.002353477880226107,-1
ZTF20aahdwze,0.0620396449646764,1
ZTF20aahfobk,0.028200488190598394,1
ZTF20aahgejq,0.07933935275518322,1
ZTF20aahggbm,0.12749911576457745,1
ZTF20aahptds,0.13625076136569603,1
ZTF20aaieyup,0.06859220852978404,1
ZTF20aahjymt,0.1308358086611079,1
ZTF20aahkgcz,0.0648781010969754,1
ZTF20aahpxzz,0.0744832000310422,1
ZTF20aahqbib,0.09612518875992426,1
ZTF20aahqbsr,0.07633118001785122,1
ZTF20aahqcup,0.07926598651754396,1
ZTF20aaifyrs,0.0926216460507629,1
ZTF20aaifyvz,0.12085164772384438,1
ZTF20aakzbfh,0.06732233379482938,1
ZTF20aaifzfk,0.09080929172036639,1
ZTF20aajbsxt,0.06842679954056702,1
ZTF20aahzyep,0.10858627073347293,1
ZTF20aaiqiti,0.0670590271294686,1
ZTF20aaiaaoi,0.10791506230414072,1
ZTF20aaichor,0.03654203182792365,1
ZTF20aairvsi,0.13357820646756624,1
ZTF20aajcdad,0.06926940817474514,1
ZTF18aadzfso,0.12227433929419129,1
ZTF20aalcyih,0.10410091635448804,1
ZTF18aavrmlf,0.07559539251529018,1
ZTF20aakbtyz,0.13528781295789855,1
ZTF20aaknzba,0.1248661117344797,1
ZTF20aakyoez,0.04405946969811714,1
ZTF20aakodiq,0.06767449829383748,1
ZTF20aakfofq,0.12959052996544845,1
ZTF18adcdcrd,0.0941395227789531,1
ZTF20aamdhut,0.03597658929404007,1
ZTF20aalejtl,0.11098582697638909,1
ZTF20aamamnp,0.09443274885251923,1
ZTF20aalmeaj,0.09319218826941988,1
ZTF20aamazzl,0.05809914963347412,1
ZTF20aalrksw,-0.0028630313981041766,-1
ZTF20aalrptc,0.126482019876606,1
ZTF20aalrqbu,0.08868896493524442,1
ZTF18abhgrff,0.09956238653205596,1
ZTF20aajjxwc,0.08463074685815336,1
ZTF18aaaibml,0.05667547469849271,1
ZTF20aamfpcj,0.047657149645833674,1
ZTF20aaljgcp,0.12380093489977267,1
ZTF20aamaqak,0.1255776989395464,1
ZTF20aalxlis,0.07169457367555171,1
ZTF20aamiwbp,0.0218500423443847,1
ZTF20aamerev,0.06459523997058092,1
ZTF20aammnnm,0.053942079608070126,1
ZTF20aambbfn,0.08811770028738303,1
ZTF20aamdqiz,0.11992784985521138,1
ZTF20aamgdkb,0.10126991345491115,1
ZTF20aamdyal,0.12366543559523063,1
ZTF18aaybfsd,0.07250930793278615,1
ZTF20aammhli,0.021092180517542247,1
ZTF20aamdsjv,0.05312334368859317,1
ZTF20aammbrw,0.08160679127211612,1
ZTF20aammtwx,0.05471463755331085,1
ZTF20aamnvij,0.10042386890610133,1
ZTF20aamqslk,0.08303506353553225,1
ZTF20aamsjws,0.06633603440757707,1
ZTF20aandwrl,0.06810262157361358,1
ZTF20aamttiw,0.03951874814456441,1
ZTF20aamttmo,0.07471567172034849,1
ZTF20aamttni,0.08545455308114813,1
ZTF20aaodkvl,0.022556491637263865,1
ZTF20aamqmhj,0.06369010538935299,1
ZTF20aansktb,0.07939643820655584,1
ZTF20aanvqbi,0.08020229673224838,1
ZTF20aanyxvu,0.07741443209116827,1
ZTF20aannodx,0.06196947772340605,1
ZTF20aaoojli,0.08759118382706382,1
ZTF20aaophpu,0.07877601184654548,1
ZTF20aapchqy,-0.08956865519707202,-1
ZTF20aanvsds,0.1165835995268058,1
ZTF20aaowuim,0.01566155503054495,1
ZTF20aapycrh,0.07092374736407037,1
ZTF20aaoldej,0.10569790336465945,1
ZTF20aapcmur,0.042868379780667265,1
ZTF20aarbktd,0.116104157123753,1
ZTF20aasiwcu,0.041331536343661046,1
ZTF20aaspvan,0.03291796285538212,1
ZTF20aattqle,0.05775766845286889,1
ZTF20aatqidk,0.1100809849015233,1
ZTF20aattyuz,0.09433231196901742,1
ZTF20aatqesi,0.05603614516045169,1
ZTF20aatulug,0.10341644344119283,1
ZTF20aatzwgk,0.04373364581403494,1
ZTF20aattztb,0.09362868654487388,1
ZTF18aakiwbs,0.12088657688602272,1
ZTF20aatxnxq,0.09880030962015995,1
ZTF20aatzhhl,-0.08948621364570808,-1
ZTF20aauvbez,0.07873930465542867,1
ZTF20aaumsrr,-0.05213862294131899,-1
ZTF20aauoktk,0.10232126390180879,1
ZTF20aayxdse,0.0659553362946878,1
ZTF20aauombk,0.11593105830306716,1
ZTF20aauooag,0.12635101183752068,1
ZTF20aauowam,0.10227906930017838,1
ZTF18aajivpr,0.09792124837139943,1
ZTF20aauqhka,0.10576514991068836,1
ZTF21abbomrf,0.0379041330701384,1
ZTF20aaurucm,0.1144935657201605,1
ZTF20aauvjws,0.10665175554491851,1
ZTF20aausxam,0.09584265558926952,1
ZTF20aautzif,0.07862768092131428,1
ZTF20aaurhio,0.0995384890838461,1
ZTF20aaurgib,0.0543965898944716,1
ZTF20aauuiri,0.12308495352698806,1
ZTF20aavhixe,0.11958882817560956,1
ZTF20aawijco,0.0906873836701525,1
ZTF20aaurexl,0.06610848466835761,1
ZTF20aaurfcm,0.08631181442143704,1
ZTF20aaurfhs,0.12933555885614184,1
ZTF20aaurfwa,0.03606719663683944,1
ZTF18aaoxrup,0.0762144125103506,1
ZTF20aavhire,0.09662775738300405,1
ZTF20aautscv,0.13478057280589611,1
ZTF18aakkrjm,0.10980632974516752,1
ZTF20aautzig,0.1023813151128039,1
ZTF20aaurjbj,0.10823940759786949,1
ZTF20aauwhyi,0.11536718149158692,1
ZTF20aavdgib,0.1036454867185943,1
ZTF20aauwjmw,0.05344794748042153,1
ZTF20aauvmix,0.0946277714058264,1
ZTF20aaurzce,-0.017725931946392492,-1
ZTF20aavrukn,0.1198152891888945,1
ZTF18aarikzk,0.14103130265362857,1
ZTF20aaurknv,0.09648815671663236,1
ZTF20aavcvrm,0.09291954775887346,1
ZTF20aavdcxo,0.08878488502066895,1
ZTF20aavhyel,0.1213023272110596,1
ZTF18aawpwlf,0.08733753197287991,1
ZTF20aavnnkm,0.10490148250411885,1
ZTF20aavpnlv,-0.13353989975836777,-1
ZTF20aavfwdo,0.13168423583873662,1
ZTF20aavzffg,0.005019560625527497,1
ZTF20aavrzha,-0.0002476732965243089,-1
ZTF20aavrloz,0.08722055094247338,1
ZTF20aavnnat,0.06271159629795092,1
ZTF20aavnnqo,0.12358634768892512,1
ZTF20aavnnzx,0.1082745353151523,1
ZTF20aavpnqt,0.11551869314912017,1
ZTF20aavptjf,0.111291014829212,1
ZTF20aavpyxo,0.11790744514310159,1
ZTF20aavqfli,0.13142469125405926,1
ZTF20aavrkxw,0.12560465463076292,1
ZTF20aavzlxm,0.11298363797674477,1
ZTF20aavtdxj,0.14589174558989149,1
ZTF20aavvaup,0.07554305494804214,1
ZTF20aawoojh,0.09528725189485776,1
ZTF20aawgrcu,0.07897762243938322,1
ZTF20aawdjlp,0.06485455654332284,1
ZTF20aaxablt,0.11218822940392148,1
ZTF20aawmlfq,0.0898936681954175,1
ZTF20aaxccrm,0.1303369024473638,1
ZTF20aaxhzhc,0.12962407832119932,1
ZTF20aaxxcms,0.08634210358737177,1
ZTF20aawxsit,0.1051459830627614,1
ZTF20aawqywr,0.11008217479156146,1
ZTF20aaxahpk,0.10811077773701244,1
ZTF20aaxfzhw,0.0947591247132758,1
ZTF20aaxicpu,0.12625676637716882,1
ZTF20aaxxepr,0.14131488261588132,1
ZTF20aaxmtxg,0.130699190399024,1
ZTF20aaxndzx,0.11533074848565728,1
ZTF20aaxuwuh,0.1269334977038123,1
ZTF18aahatvc,0.10510054792717882,1
ZTF20aaxvzja,0.09463286819071032,1
ZTF20aayjyhp,0.12562351513713949,1
ZTF20aaxunbm,0.10855458174853994,1
ZTF18aangpkx,0.09814889362751916,1
ZTF20aayjxdv,0.08492025527654734,1
ZTF20aayknlo,0.03023918893698646,1
ZTF20aaynrrh,-0.09700021149126048,-1
ZTF20aaybvye,0.12384995922578285,1
ZTF20aayprqz,0.09153563221455052,1
ZTF18aahvndq,0.012314443642987949,1
ZTF20aayvymx,0.12934335095663702,1
ZTF20aayxldg,0.08499643727388229,1
ZTF20aazdsjr,0.11863122325794606,1
ZTF20aazdsty,0.10715418121808429,1
ZTF20aazgtmp,0.02175826438831363,1
ZTF20aazgxgk,0.12001416933457576,1
ZTF20aayvubx,0.09701259240753501,1
ZTF20aazhyrs,0.11185464157919439,1
ZTF20aazhzna,0.0687962390382395,1
ZTF20aazkjfv,0.10104398252329327,1
ZTF20aazhtvi,0.12718252747954334,1
ZTF20aazkxcw,0.09175703161625759,1
ZTF20aaznpor,0.05299647525226653,1
ZTF20acnwjwp,0.1096352206737094,1
ZTF20aazoqmh,0.10042348083912667,1
ZTF20aazpaki,0.07270478504830408,1
ZTF20aazrxef,0.10624698052437065,1
ZTF20aazjwgh,0.09688508580835753,1
ZTF20aazpwen,0.09988411221783161,1
ZTF20aazooyu,0.12021261424291452,1
ZTF20aazswwk,0.04379703718352024,1
ZTF20aazpyhy,0.10927294138777083,1
ZTF20aazquhc,0.05195108837657442,1
ZTF20aazstdx,0.11130593914265857,1
ZTF20aazsyvu,0.12806824337193295,1
ZTF20aazymxi,0.08264825768303441,1
ZTF20abaknoz,0.11944373100593958,1
ZTF20abatows,0.12771292238853243,1
ZTF20abapyxl,0.11931037050820614,1
ZTF20abatmsa,0.10564134452147905,1
ZTF20abawgdl,0.05617116924927007,1
ZTF20abajdvf,0.11705502542868607,1
ZTF20abafzxx,0.11689915784071536,1
ZTF20abahhml,0.07663683592781323,1
ZTF20abasxmb,-0.04529517534189331,-1
ZTF20abatdly,0.12981786104279897,1
ZTF20abavnaw,0.08644973342349166,1
ZTF20abavxpk,0.07672353633087914,1
ZTF20abazekd,0.0888147168588464,1
ZTF20abazgfi,0.11952097663589617,1
ZTF20abbrptu,0.023451197169034765,1
ZTF20abasqfx,0.11742113956597922,1
ZTF18abhbqbh,0.136760390268992,1
ZTF20abajtzc,0.08374442916241098,1
ZTF20abatfzl,0.1275875284130229,1
ZTF20abbpory,0.13068383786332005,1
ZTF20abbhyxu,0.0796287470601097,1
ZTF20abaunmw,0.09051546184822928,1
ZTF20abblqtl,0.11262674247703708,1
ZTF20abbpkng,0.10951670256124907,1
ZTF20abawtpy,0.13412634626951164,1
ZTF20abccojn,0.10364748033194726,1
ZTF20abbplei,0.10990236285691674,1
ZTF20abbpkpa,0.11759657548245961,1
ZTF20abcgjvq,0.1193592951259762,1
ZTF20abbihor,-0.002836205018318161,-1
ZTF20abcsbux,0.1323009518688995,1
ZTF20abctyza,0.11855480999811402,1
ZTF20abbozif,0.09442147070208357,1
ZTF20abccixp,0.10467894368193809,1
ZTF20abcgkom,0.12971559029483803,1
ZTF20abchhuw,0.024409169695624733,1
ZTF20abcbxpj,0.12000168533528027,1
ZTF20abdtiti,0.09168718284365529,1
ZTF19abkrbjt,0.11700822027871183,1
ZTF20abcsjtx,0.10685099287192429,1
ZTF20abdajyr,0.11310898676830194,1
ZTF20abcwuwg,0.12201301713654172,1
ZTF20abcqpdj,0.10366184027159148,1
ZTF20abdxuew,0.11192236765033042,1
ZTF20abdsunu,0.10810645254823342,1
ZTF20abdxffu,0.09879578987244503,1
ZTF20abdxoeu,0.08505722612228855,1
ZTF20abdxouw,0.1291766979529313,1
ZTF20abdxyae,0.10775745565646949,1
ZTF20abdzrxo,0.07482318555504835,1
ZTF20abefbnz,0.11622409955699115,1
ZTF20abefdvd,0.07604145663064765,1
ZTF20abedydu,0.12534688459887072,1
ZTF20abedygm,0.09949701237190284,1
ZTF20abedyov,0.11423031267123807,1
ZTF20abeeyre,0.049005643996284765,1
ZTF20abeeyrs,0.12848567897085472,1
ZTF20abeeytg,0.09622557381301422,1
ZTF20abefaya,0.12565160262790348,1
ZTF20abefbpl,0.06705535782056837,1
ZTF18aaiykoz,0.047684342386398515,1
ZTF20abegate,0.12556910807699284,1
ZTF20abeqsrm,0.1326928734455911,1
ZTF20abefzfc,0.12095667317370412,1
ZTF20abeglzu,0.12016541624022087,1
ZTF20abeeahl,0.11287816436850429,1
ZTF20abehvas,0.08908524021822373,1
ZTF20abekbzp,0.07987717136722533,1
ZTF20abekcdt,0.10826297271078611,1
ZTF20abegopd,0.02033790949393821,1
ZTF20abeldyn,0.13564350071525755,1
ZTF20abeljuj,0.07838441812975672,1
ZTF20abelnha,0.09680068700929256,1
ZTF20abeoicg,0.07522452112340056,1
ZTF20abeolig,0.10803010552631814,1
ZTF20abeolsw,0.1276181583215642,1
ZTF20abejvpr,0.11029543782100665,1
ZTF20abfhzhm,0.12573700901326795,1
ZTF20abfadah,0.08357377895342605,1
ZTF20abewogd,0.13246147920600082,1
ZTF20abfklsy,0.10344016556332475,1
ZTF18aarbaba,0.10424157039616022,1
ZTF20abffaxl,0.1003324048771615,1
ZTF20abfcrzj,0.12963741514106303,1
ZTF20abfcsnk,0.045761286944828894,1
ZTF20abfqeef,0.0705013731993776,1
ZTF20abgfljj,0.12541428850445802,1
ZTF20abgoocl,0.09169371407667337,1
ZTF20abfsemq,0.11333102408406859,1
ZTF20abfemvr,0.026486982202736153,1
ZTF20abfybms,0.0007562865748399483,1
ZTF20abfyriw,0.06507723008938249,1
ZTF20abgdtmv,0.1062346495504713,1
ZTF20abgbxfm,0.11371733893604191,1
ZTF20abgbxzn,0.06835741895975667,1
ZTF20abgdspk,0.1077654640967397,1
ZTF20abgfekk,-0.01764851294504055,-1
ZTF20abgwfek,0.05426557431895673,1
ZTF20abgwgqj,0.1350819668584488,1
ZTF20abgevcw,0.13142499822659548,1
ZTF20abguygh,0.09588613196448148,1
ZTF20abgijph,0.10264203062696636,1
ZTF20abgpksj,0.10277886456971058,1
ZTF20abgbwmt,0.0369910054651163,1
ZTF20abgzvff,0.10396024256780662,1
ZTF20abjyoty,0.038722896742308166,1
ZTF20abgfvav,0.11752483968481159,1
ZTF20abhrmxh,0.09493028869495912,1
ZTF20abhlncz,0.11226200140298898,1
ZTF20abjbgjj,0.08736548147654583,1
ZTF20abhvnzc,0.10282707469747332,1
ZTF20abhzgly,0.09688692224762885,1
ZTF20abhmnom,0.1316562354446103,1
ZTF20abisvtr,0.1313964274951081,1
ZTF20abixkhh,0.12069399974168521,1
ZTF20abipuee,0.10218568057088295,1
ZTF20abjaapj,0.08170625375601337,1
ZTF20abjatqy,0.08489838897329227,1
ZTF20abjbiqf,0.12683692768624194,1
ZTF20abjlaim,0.08058411090443174,1
ZTF20abjcuep,0.11260163209270613,1
ZTF20abjonjs,0.04679524170523436,1
ZTF20abjwuju,0.12411294879121088,1
ZTF20abjuxoy,0.1140133420854964,1
ZTF20abjpvce,0.09699493320892671,1
ZTF20abjubmm,0.13303982940952042,1
ZTF20abjwuuv,0.1310397205891417,1
