ztf_id,label,redshift,if_anomaly,ae_anomaly,ocsvm_anomaly,ensemble_score,dq_risk,likely_bogus,final_score,final_rank,dq_total_points,dq_g_frac,dq_r_frac,dq_span,dq_max_gap,dq_median_gap,dq_frac_imputed,dq_log_n,dq_sampling_density
ZTF18aayjyub,SN Ia,0.03,0.13050318476997413,0.028666564547924735,0.12197100645060055,0.09371358525616647,0.03487951399991289,False,0.09207924310170422,2150.0,32,0.28125,0.71875,71.92434029979631,13.951805599965155,0.994074100162834,0.0,1.505149978319906,0.4449119709213464
ZTF18aaxvpsw,SN Ia,0.0916,0.07454405735689507,0.017018571512814752,0.22592055774487296,0.10582772887152758,0.04504045150009916,False,0.10344446452672575,1841.0,17,0.4705882352941176,0.5294117647058824,29.95613420009613,3.016180600039661,2.938975650118664,0.0,1.230448921378274,0.5674964561997938
ZTF18aaykjei,SN Ia-pec,0.097,0.049575968926123926,0.023484068213363362,0.11998920428820581,0.06434974714256436,0.0224642362492159,False,0.06362696318137043,3026.0,35,0.2285714285714285,0.7714285714285715,95.8494443995878,8.98569449968636,2.9816724499687552,0.0,1.5440680443502757,0.365156002929846
ZTF18aaxwjmp,SN Ia,0.08,0.12325246006901491,0.012229519023918332,0.25170097311512285,0.12906098406935204,0.015074508000398055,False,0.1280882186509057,1250.0,28,0.3214285714285714,0.6785714285714286,45.89146990003064,6.029803200159222,1.1445948998443782,0.0,1.4471580313422192,0.6101351745976936
ZTF18aaydmkh,SN Ia,0.0845,0.09332725396399544,0.006107802782684647,0.2451183538095857,0.11485113685208859,0.08249557274975813,False,0.11011378169430164,1669.0,15,0.3333333333333333,0.6666666666666666,35.89162029977888,7.998229099903256,2.9105728999711573,0.0,1.1760912590556811,0.4179248491629789
ZTF19aanbojt,SN Ia,0.048,0.3126122662011681,0.0807847584081622,0.37264972850362976,0.25534891770432,0.012535793000133709,False,0.25374841711674523,179.0,31,0.6451612903225806,0.3548387096774194,45.84439820004627,5.014317200053483,0.0405381999444216,0.0,1.4913616938342726,0.6762003912610791
ZTF18aaytovs,SN Ia-91T,0.076,0.04615994594459216,0.011231089109485474,0.10752140163468427,0.0549708122295873,0.03747106474940665,False,0.053940904797396126,3290.0,25,0.4,0.6,83.85399310011417,14.98842589976266,2.973356500035152,0.0,1.3979400086720375,0.2981372630657223
ZTF18aazixbw,SN Ia,0.0594,0.11303991260931001,0.016331044175940262,0.19034325476472014,0.10657140384999013,0.0649949942494277,False,0.10310809995979836,1847.0,17,0.4117647058823529,0.5882352941176471,55.929733800236136,10.997997699771076,2.960584500106052,0.0,1.230448921378274,0.3039528144496233
ZTF18aazjztm,SN Ia,0.072,0.10649393173804,0.013244240119505936,0.256788143101655,0.12550877165306698,0.08222462374949828,False,0.12034881588984941,1420.0,15,0.4,0.6,32.91762730013579,7.889849499799311,2.900902800029144,0.0,1.1760912590556811,0.4556829039721864
ZTF18aazsabq,SN Ia,0.05,0.13628830791080748,0.022814528607923826,0.13288189711053278,0.09732824454308803,0.022220717499731108,False,0.09624689282971968,2030.0,24,0.3333333333333333,0.6666666666666666,63.96230320027098,8.888286999892443,2.988449100404978,0.0,1.380211241711606,0.3752210098634835
ZTF18aaxkjmm,SN Ia,0.0661,0.13302365869871224,0.03481779646556947,0.1933636054318103,0.12040168686536401,0.03223940975032747,False,0.11846084720662246,1452.0,21,0.238095238095238,0.7619047619047619,71.89046300016344,12.895763900130987,2.9882406999822706,0.0,1.3222192947339193,0.2921110690294519
ZTF18abauprj,SN Ia-91T,0.028,0.29674499941458177,0.0574139038292977,0.2557737089591149,0.20331087073433143,0.01969852450070903,False,0.20130840865012106,384.0,49,0.4081632653061224,0.5918367346938775,105.96104170009494,7.879409800283611,2.920572850154713,0.0,1.6901960800285136,0.4624341098748947
ZTF18abaxlpi,SN Ia,0.0646,0.11756597514271627,0.037633125611765184,0.226405337927719,0.1272014795607335,0.10022858800017273,False,0.12082686721678092,1415.0,16,0.4375,0.5625,56.00490739988163,20.0914352000691,2.9843286997638643,0.0,1.2041199826559248,0.2856892501537074
ZTF18abbpeqo,SN Ia,0.06678,0.12209509995795975,0.019921829783945206,0.18244282862016292,0.10815325278735595,0.029947887749876827,False,0.10653377205022606,1763.0,35,0.2,0.8,84.87747689988464,11.97915509995073,2.0221238997764885,0.0,1.5440680443502757,0.4123591001801747
ZTF18abckutn,SN IIP,0.0401,0.16729884248962512,0.0422848985713367,0.2111340983675637,0.1402392798095085,0.020006018499843778,False,0.13883646499637162,1074.0,32,0.34375,0.65625,90.87925919983536,8.00240739993751,2.985092599876225,0.0,1.505149978319906,0.3521155462946156
ZTF18abclfee,SN Iax,0.03,0.21754153375087104,0.07544860405055726,0.25305273318195887,0.1820142903277957,0.022339728000806646,False,0.1799812154587043,526.0,32,0.28125,0.71875,55.81106479978189,8.935891200322658,2.051747700199485,0.0,1.505149978319906,0.5733630081203012
