ztf_id,ocsvm_score,ocsvm_outlier
ZTF19abgrcxs,15.319066273872323,1
ZTF19abhjhes,15.046826297658853,1
ZTF19abgsyrp,14.065144266757109,1
ZTF19abgrmfu,16.280331869627062,1
ZTF19abhduuo,8.26630205465424,1
ZTF19abirbpd,17.8480304310698,1
ZTF19abhxllw,4.179477682760762,1
ZTF19abhzdjp,9.609258539552734,1
ZTF19abhphah,3.9012927104220836,1
ZTF19abiahik,13.505479659242212,1
ZTF19abhzelh,18.72303032661253,1
ZTF19abhztqq,10.321604995835045,1
ZTF19abhibzk,13.064463300052758,1
ZTF19abidbya,7.359394430278776,1
ZTF19abiahko,7.617183458065519,1
ZTF19abfvnns,11.427138443637674,1
ZTF19abidfxd,2.5060350028752225,1
ZTF19abguqsi,14.881580747780013,1
ZTF19abheamc,7.471166522253419,1
ZTF19abiszzn,11.345643965682484,1
ZTF19abiqfxi,20.220767191658055,1
ZTF19abiietd,7.712107946135433,1
ZTF19abimkwn,13.616386963937842,1
ZTF19abimlck,-6.734998579907412,-1
ZTF19abjamgc,14.662291115495385,1
ZTF19abjarhj,13.851135464722795,1
ZTF19abimzvh,21.413524026325142,1
ZTF19abkdehm,18.092118977084972,1
ZTF19abitbcj,9.615190305411147,1
ZTF19abjibet,17.77247398193824,1
ZTF19abhzewi,18.024484867937048,1
ZTF19abitljz,10.273256722819937,1
ZTF19abjozed,17.246449912283104,1
ZTF19ablpfhz,20.05937131373267,1
ZTF19abjpntj,14.606432417447458,1
ZTF19ablojrw,11.584715900365488,1
ZTF19abjsmmv,12.437777826396186,1
ZTF18aaxgwpl,4.944856596814056,1
ZTF19abinjcy,10.071472818655806,1
ZTF19ablfcjr,9.85926425029428,1
ZTF18abugthp,14.683013450590856,1
ZTF19abkdrir,10.305438116428768,1
ZTF19ablusdf,5.030082539743482,1
ZTF19abjioie,10.16796781675788,1
ZTF19ablpnmk,12.355052935042153,1
ZTF19ablovot,16.444432437074653,1
ZTF19abjrjdw,12.30868804780468,1
ZTF19abmpoxa,10.294293573519958,1
ZTF19abmylxw,14.419694884692198,1
ZTF19ablesob,15.998086863867869,1
ZTF19abnimpq,15.478053072036381,1
ZTF19abmolyr,16.70861992347981,1
ZTF19ablfdwt,12.298169500982084,1
ZTF19abocled,14.981987530993067,1
ZTF19abnmrqt,18.672654997202002,1
ZTF19abnishu,13.267210463756612,1
ZTF19abomiel,10.84646447507312,1
ZTF19abopflp,17.79241616108184,1
ZTF19abopyyu,18.899380720063625,1
ZTF19abornyn,8.472021133277835,1
ZTF19abormur,12.668979795993351,1
ZTF19abowcic,18.0438382441722,1
ZTF19abpbopt,5.869083187936923,1
ZTF19aboxjlj,13.50878792119103,1
ZTF19abpbqor,7.786065527638293,1
ZTF19abpmetl,10.13479254242533,1
ZTF19abpbbxx,18.023632777512596,1
ZTF19abpgggu,17.926641804708915,1
ZTF19abnacvf,12.733409997000741,1
ZTF19abpidqn,-0.5460821268835687,-1
ZTF19abplfxs,14.892569720393588,1
ZTF19abpelgt,11.956345630095306,1
ZTF19abqqrgy,13.95705487169542,1
ZTF19abqgzea,17.348139525740947,1
ZTF19abqwsuf,10.826869538230703,1
ZTF19abpztlw,18.159564089430646,1
ZTF19abpxiff,13.13609191664196,1
ZTF19abqanpy,-23.66073298380325,-1
ZTF19abqgtqo,7.984378588901826,1
ZTF19abqykei,12.807769464327457,1
ZTF19abqhobb,-5.77859508052331,-1
ZTF19abqhikf,9.113691403201678,1
ZTF19abqlrtb,17.704690262579604,1
ZTF19abqmjdq,9.272776844078216,1
ZTF19abqsojs,6.948378580994266,1
ZTF19abqqmui,15.304515011957655,1
ZTF19abqrhvt,15.479376837085567,1
ZTF19abpzuzd,14.00363983133635,1
ZTF19abqrrto,-20.74489546933475,-1
ZTF19abqsvgf,17.74847903254892,1
ZTF19abpyqog,8.148313306724397,1
ZTF19abqviuy,15.811160978953026,1
ZTF19abqrhvy,3.878669566714173,1
ZTF19abqwtfu,18.256186853607026,1
ZTF19abqxhhr,12.017489284063345,1
ZTF19abqysic,12.433138275548671,1
ZTF19abqyoxt,10.321985716145754,1
ZTF19abqyoxj,11.526071540568338,1
ZTF19abrirmk,9.633049190133704,1
ZTF19abqykyd,13.865281832014475,1
ZTF19abrlvij,14.226628480075547,1
ZTF19abrmlxu,17.0391236796725,1
ZTF19abqxibq,18.860468783402368,1
ZTF19abrogbl,16.31149425945044,1
ZTF19abqmpsr,5.039733047904541,1
ZTF19abrsssx,5.7869464880765875,1
ZTF19abrbmvt,12.204650147737247,1
ZTF19abtnftd,11.980128294440682,1
ZTF19abszdld,12.133908450466201,1
ZTF19abtslqm,14.085025940701513,1
ZTF19abtsnyy,10.259315660704637,1
ZTF19absfopz,16.509063963873203,1
ZTF19abudlps,6.507091727650355,1
ZTF19abtsrup,16.432033587668073,1
ZTF19abueupg,7.011102989628164,1
ZTF19abukakm,14.078614919498563,1
ZTF19abuclhk,9.404232261652119,1
ZTF19abirmkt,11.287863571831593,1
ZTF19abrcvzz,14.973678238947123,1
ZTF19abwsecm,7.254615467920296,1
ZTF19abuxhqc,18.330851684363815,1
ZTF19abuhlxk,3.256018442991099,1
ZTF19abucvgu,5.025607814444136,1
ZTF19abujhgm,15.289980849680575,1
ZTF19abvanim,11.7356965737535,1
ZTF19abvalfd,10.90247244564489,1
