ztf_id,ae_mse
ZTF20acpbboa,0.20770307
ZTF20acpevli,0.14659232
ZTF20acpgnej,0.13944522
ZTF20acpgokr,0.20776771
ZTF20acovrzx,0.33308885
ZTF20acowpur,0.15647902
ZTF20acpkqhq,0.20543857
ZTF20acpkjsn,0.21639393
ZTF19acwiqrc,0.08833382
ZTF20acpgzif,0.111539654
ZTF20acpvxmk,0.34053707
ZTF20acpqbfu,0.22838753
ZTF20acphbem,0.23187466
ZTF20acpjfln,0.1844241
ZTF20acpjqxp,0.55299807
ZTF20acpkses,0.2409956
ZTF20acpksoc,0.14127406
ZTF20acpkled,0.07410053
ZTF20acpknjk,0.14994372
ZTF20acpkpla,0.120920636
ZTF20acpkprl,0.23646455
ZTF20acpkzxq,0.13971318
ZTF20acplhku,0.21535076
ZTF20acqgklx,0.2587075
ZTF20acpmgdz,0.11441333
ZTF20acpqagp,0.302874
ZTF20acplqek,0.116475895
ZTF20acqksdi,0.16268724
ZTF20acpujxl,0.1202239
ZTF20acpumut,0.058521546
ZTF20acphdcg,0.6770434
ZTF20acqelhh,0.16622417
ZTF20acphdbu,0.13000627
ZTF20acquetr,0.10290846
ZTF20acpwjus,0.121959135
ZTF20acpwmui,0.1157762
ZTF20acphcdv,0.3278709
ZTF20acpxvez,0.07709527
ZTF20acpyaap,0.2200957
ZTF20acqvgav,0.13287972
ZTF20acpvbbh,0.17721556
ZTF20acpklpq,0.13440679
ZTF20acqlfwb,0.11769404
ZTF20acrdemq,0.0712999
ZTF20acqqdkl,0.8340671
ZTF20acqzpta,0.12937838
ZTF20acqzjqz,0.14413168
ZTF20acrerzb,0.23037507
ZTF20acqfssi,0.36559722
ZTF20acrbpqd,0.20505181
ZTF20acrufey,0.19590844
ZTF20acrheie,0.25530013
ZTF20acrqeje,0.3522932
ZTF20acrrssy,0.1663325
ZTF20acrudzk,0.08359578
ZTF20acrxrfv,0.1601675
ZTF18aacnlxz,0.11653321
ZTF20acsesce,0.18989843
ZTF20acsfdnn,0.316905
ZTF20actawpa,0.21286696
ZTF20actddoh,0.19459248
ZTF20actekrw,0.3280482
ZTF20actfeym,0.13203315
ZTF20actpuan,0.21599747
ZTF20actiymd,0.08855284
ZTF20actkmks,0.31087315
ZTF20actkulc,0.22386505
ZTF20actvpyc,0.11904686
ZTF20actnuls,0.19009846
ZTF20actoakx,0.29776585
ZTF20actpavu,0.2428414
ZTF20actpbck,0.15422262
ZTF20actpatx,0.06339732
ZTF20actdeqw,0.26395828
ZTF20actpqgc,0.14001155
ZTF20actqnhg,0.19440936
ZTF20actrovz,0.42244208
ZTF20actskcf,0.18762463
ZTF20acuzjqk,0.3483859
ZTF20actveqm,0.28183314
ZTF20actvlbq,0.26267612
ZTF20acucbek,0.24593678
ZTF20acugxbm,0.24497381
ZTF20acudkao,0.18838772
ZTF20acuhren,0.24239029
ZTF20acufmte,0.21488246
ZTF20acuimtq,0.25316176
ZTF20acuhgar,0.32921997
ZTF20actquzl,0.12808038
ZTF20acujaft,0.067661084
ZTF20acuosvy,0.7215336
ZTF20acueziy,0.13440469
ZTF20aculruc,0.25211975
ZTF20acumcrz,0.18222934
ZTF20acuoxrx,0.13512538
ZTF20acukxat,0.8713175
ZTF20acumxrh,0.07336542
ZTF20acumrio,0.20242661
ZTF20acuoclk,0.3123169
ZTF20acurrzb,0.116902165
ZTF20acurtpj,0.1465567
ZTF20acvjagm,0.21742795
ZTF20acusecr,0.24149229
ZTF20acusqsp,0.10300577
ZTF20acusneh,0.27099046
ZTF20acvkjrm,0.11873026
ZTF20acvebcu,0.13589177
ZTF20acuzlib,0.2143155
ZTF20acvagdq,0.1130184
ZTF20acvchhw,0.3059409
ZTF20acuzfpk,0.09819475
ZTF20acvdqtg,0.1790257
ZTF20acvejem,0.12004655
ZTF20acveadu,0.18377508
ZTF20acvevsn,0.43592176
ZTF20acuowxj,0.18994316
ZTF20acviwcr,0.20119663
ZTF20acviwgj,0.76984805
ZTF20acwcqnv,0.12749793
ZTF20acvjlev,0.20209546
ZTF20acwdnbw,0.12024178
ZTF20acwyihb,0.18564858
ZTF20acwcfvx,0.28733924
ZTF18aaisqmw,0.17759567
ZTF20acwfcfs,1.1054938
ZTF20acwqqjs,0.2720145
ZTF20acwgxhk,0.15453202
ZTF20acxdawc,0.45075062
ZTF20acvziuf,0.13092479
ZTF20acwkvgj,0.16931213
ZTF20acwkwqn,0.19882521
ZTF20acwmpsj,0.06468425
ZTF20acwoamm,0.17610322
ZTF20acwnrty,0.12514877
ZTF20acwobku,0.3226998
ZTF20acwozwz,0.26990092
ZTF20acwofhd,0.15292312
ZTF20acwpaov,0.22206189
ZTF20acwpfvq,0.165548
ZTF20acwpixx,0.18118133
ZTF20acwqlpq,0.26883313
ZTF20acwncbd,0.10339273
ZTF20acwomqh,0.09852609
ZTF20acwyoxc,0.20106524
ZTF20acxbbaj,0.12871386
ZTF20acxbnjd,0.34884846
ZTF20acxtewc,0.32994327
ZTF20acxsxac,0.08705482
ZTF20acwxbyr,0.12671398
ZTF20acwujgz,0.30699357
ZTF20acxpvhu,0.11064252
ZTF20acxpurh,0.07738996
ZTF20acwqkuz,0.17529364
ZTF20acxqxyw,0.11065498
ZTF20acxtdcm,0.2003749
ZTF20acxncha,0.21809985
ZTF20acynaba,0.094487526
ZTF20acxqnhn,0.1498574
ZTF20acxzkkf,0.25031054
ZTF20acxznai,0.20219864
ZTF20acxzqyp,0.1402494
ZTF20acyntiu,0.15503478
ZTF20acxooam,0.1172483
ZTF20acyrhbo,0.1022026
ZTF20aczgoml,0.19176358
ZTF20acxvvnf,0.09586874
ZTF20acyqzeu,0.20604034
ZTF20acyvzbr,0.12652317
ZTF20acyvzef,1.0728676
ZTF20acyvbhj,0.24337205
ZTF20acywbes,0.3595723
ZTF20acyybvq,0.20791721
ZTF20acyyavb,0.2916168
ZTF20aczacag,0.245166
ZTF20acywefl,0.3774998
ZTF20acyxrez,0.19513911
ZTF20adadsgm,0.27360162
ZTF20acztnts,0.18294291
ZTF20adadlqm,0.21029133
ZTF20aczsjzc,0.2896247
ZTF20adadrhw,0.5310593
ZTF21aaabviz,0.26708555
ZTF20adadffg,0.17927223
ZTF20adadlqv,0.7749967
ZTF20adadrdh,0.25483575
ZTF20adadshh,0.28009245
ZTF20adaftef,0.15522148
ZTF20adadmsg,0.3150811
ZTF21aaabwem,0.38716716
ZTF21aaabubo,0.19203271
ZTF21aaabvkj,0.4767665
ZTF21aaafgmv,0.26466048
ZTF21aaabaey,0.27395943
ZTF21aaabtyq,0.13141258
ZTF21aaabucr,0.11044962
ZTF21aaabvjk,0.49404094
ZTF21aaaytny,0.23606695
ZTF21aaahyjj,0.16752905
ZTF21aaarmti,0.3644187
ZTF20adaduxg,0.36021832
ZTF21aaaewsb,0.25884205
ZTF21aaaawur,0.19114564
ZTF21aaahliy,0.6045446
ZTF21aaaubig,0.38905776
ZTF21aaampui,0.34129122
ZTF21aaafzwx,0.37594873
ZTF21aaahtln,0.13909402
ZTF21aaaotku,0.11397724
ZTF21aaaosoq,0.3184671
ZTF21aaaoviv,0.27550736
ZTF21aabhqng,0.1404588
ZTF21aabhxxj,0.14487626
ZTF21aaavhbu,0.32083693
ZTF21aaasxel,0.12303198
ZTF21aaaodzf,0.6345442
ZTF21aabcyvd,0.14313596
ZTF21aabvqlo,0.11305185
ZTF21aabvdjw,0.43988454
ZTF21aabjfbc,0.44229615
ZTF21aacvrzy,0.23477545
ZTF21aadebss,0.2847309
ZTF21aacscvb,0.33031744
ZTF21aacxung,0.17734292
ZTF21aaczpca,0.2341384
ZTF21aacufip,0.23259512
ZTF21aadktwq,0.29897958
ZTF21aacvhsc,0.4927874
ZTF21aacvupj,0.2931222
ZTF21aadkhte,0.6562653
ZTF21aaespww,0.08682762
ZTF21aagpymw,0.18373889
ZTF21aaeoqxf,0.13586564
ZTF21aaewexx,0.19854131
ZTF21aafkgvj,0.16312219
ZTF18aafzers,0.13429368
ZTF21aafkwtk,0.24914712
ZTF21aafkktu,0.1403512
ZTF21aagycrc,0.3140693
ZTF21aagqcnl,0.3823845
ZTF21aagmoqw,0.19417538
ZTF21aagtcgb,0.19646372
ZTF21aagtpro,0.24336483
ZTF21aahdpvi,0.24627763
ZTF21aagkhwf,0.246069
ZTF21aagojfe,0.14162192
ZTF21aagqbvp,0.18680105
ZTF21aagppzg,1.0667213
ZTF21aaglret,0.11167898
ZTF21aagmqic,0.16540919
ZTF21aagnqnz,0.45544928
ZTF21aahccrk,0.09939683
ZTF21aagoliy,0.120321386
ZTF21aagolqa,0.09840094
ZTF21aagnwkk,0.25265288
ZTF21aagocor,0.20066632
ZTF21aagrjag,0.28496522
ZTF21aagrhot,0.095013626
ZTF21aagtceu,0.24278812
ZTF21aagtekf,0.24423213
ZTF21aagtexi,0.1887938
ZTF21aagtoic,0.097306944
ZTF21aahfjrr,0.20387913
ZTF18aannern,0.15298152
ZTF21aagtqna,0.3317243
ZTF21aagofpx,0.26845014
ZTF21aagpbkj,0.13155277
ZTF21aagogqe,0.17161013
ZTF21aagxmcs,0.18372993
ZTF21aagyrvh,0.09968174
ZTF21aagyscx,0.2487389
ZTF21aagtuzm,0.1607516
ZTF21aagtpyw,0.070479445
ZTF21aagtqgz,0.07681129
ZTF21aagsihi,0.3021181
ZTF21aahkvem,0.1175266
ZTF21aahdqrg,0.18036564
ZTF18aadlaxo,0.35216287
ZTF21aahnkut,0.1427907
ZTF21aahptas,0.0956412
ZTF21aahargb,0.1034941
ZTF21aagxmfv,0.1309196
ZTF21aahtmlu,0.31254414
ZTF21aahvuvi,0.1547486
ZTF21aahzspd,0.12795071
ZTF21aaiaeri,0.1784428
ZTF21aajgdpo,0.24842763
ZTF21aaiaqhh,0.2728298
ZTF21aaizyqc,0.08265658
ZTF21aaifyvi,0.28636682
ZTF21aajgdeu,0.416646
ZTF21aahfjlo,0.11820518
ZTF21aaihala,0.54197747
ZTF21aaipypa,0.24026535
ZTF18aatgdph,0.24336185
ZTF21aahfjbs,0.10471875
ZTF21aaixlfe,0.24014
ZTF21aakbgpf,0.19731976
ZTF21aajaljq,0.28072155
ZTF21aajtsba,0.25003913
ZTF21aajvtsq,0.17559496
ZTF21aajuerd,0.3686511
ZTF21aajvukh,0.13503791
ZTF21aajdbhw,0.24792056
ZTF21aakupth,0.21556431
ZTF21aakijia,0.13823728
ZTF21aakilyd,0.39189643
ZTF21aakildf,0.21858718
ZTF21aalenaa,0.103170134
ZTF21aalimya,0.28141317
ZTF21aajfpwk,0.34510183
ZTF21aajtszm,0.42265078
ZTF21aakvroo,0.20874657
ZTF21aaksblr,0.3491025
ZTF21aakyqkb,0.088044636
ZTF21aalcsng,0.12750468
ZTF21aalinof,0.20248646
ZTF21aakjhcb,0.2912444
ZTF21aalekwo,0.106401965
ZTF21aalezap,0.1327603
ZTF21aalgqsv,0.12854165
ZTF21aalgszc,0.15194577
ZTF21aalimtr,0.09155007
ZTF21aaljjvt,0.26716316
ZTF21aakzmaq,0.21691464
ZTF21aalyvyw,0.35597464
ZTF21aalnhby,0.18941703
ZTF21aalkknw,0.1588334
ZTF21aaloalc,0.105804875
ZTF21aalodzw,0.19964291
ZTF21aamiukc,0.20600463
ZTF21aaluqkp,0.4019908
ZTF21aalnyny,0.1811804
ZTF21aamwvhr,0.33656836
ZTF21aamwzfi,0.30117938
ZTF21aamhtui,0.30909264
ZTF21aalydkl,0.17742664
ZTF21aamfcji,0.07733593
ZTF21aamgcrv,0.21724476
ZTF21aamwqim,0.3488061
ZTF21aanefkx,0.21138497
ZTF21aamobbh,0.2554303
ZTF21aamokak,0.18987398
ZTF21aamjgfp,0.2531791
ZTF21aamucom,0.14045934
ZTF21aamzuxi,0.2883968
ZTF21aanhvpo,0.5862283
ZTF21aannoix,0.12698682
ZTF21aanrhag,0.30522034
ZTF21aanwfjk,0.07932702
ZTF21aanrvcq,0.074943215
ZTF21aanswls,0.62859577
ZTF21aanvncv,0.63837594
ZTF21aanuyro,0.115645595
ZTF21aantxma,0.11354206
ZTF21aanyfqu,0.08106624
ZTF21aanyyde,0.1509859
ZTF21aaocibg,0.17791158
ZTF21aaobcrz,0.16717139
ZTF21aaoqcnh,0.21462926
ZTF21aaobkmg,0.7095965
ZTF21aaovdlh,0.16910042
ZTF21aaodljj,0.15781294
ZTF21aaocrlm,0.20956443
ZTF21aanzcuj,0.5349304
ZTF21aaoexgy,0.100107625
ZTF21aaoiaar,0.5878963
ZTF21aaoqbbw,0.13004695
ZTF21aaopqqk,0.17314135
ZTF21aalhtgv,0.21223894
ZTF21aaossxf,0.07824442
ZTF21aaowaxx,0.23333417
ZTF21aapegtd,0.16549875
ZTF21aapfime,0.20789216
ZTF21aapkfjx,0.15118366
ZTF21aapomdb,0.08312238
ZTF21aappkns,0.34290555
ZTF21aappktx,0.13384776
ZTF21aapfdqw,0.12338491
ZTF21aaphzsw,0.120889254
ZTF21aapliyn,0.43736857
ZTF21aapjqdl,0.11380703
ZTF21aapkhsc,0.11833053
ZTF21aaoghxv,0.1675569
ZTF21aapjcqb,0.10929613
ZTF21aapduck,0.08011287
ZTF21aapdulz,0.4903268
ZTF21aapdumx,0.43945828
ZTF21aapdxxs,0.13325554
ZTF21aapxogj,0.17325133
ZTF21aapehpx,0.11604464
ZTF21aapzgtu,0.19335547
ZTF21aapffqd,0.17845534
ZTF21aapejbx,0.11706876
ZTF21aapfpod,0.37920198
ZTF21aaradzm,0.2881355
ZTF21aapjmgf,0.1859675
ZTF21aapjmpq,0.098312266
ZTF21aaquyqa,0.4452201
ZTF21aaprfqv,0.32360676
ZTF21aaqgrrf,0.05713756
ZTF21aaphvyi,0.08693543
ZTF21aapnlfx,0.11624371
ZTF21aapvxnf,0.104846306
ZTF21aaqdxzv,0.21241444
ZTF21aaptouk,0.16836692
ZTF21aapvsxv,0.24279733
ZTF21aapxtqg,0.54806924
ZTF21aapyiku,0.34725437
ZTF21aapzzgf,0.5337651
ZTF21aaqafcf,0.14562717
ZTF21aaqizwm,0.09809427
ZTF21aapowty,0.1557335
ZTF21aaplnxw,0.13357276
ZTF21aapkvrd,0.12407169
ZTF21aaqftpz,2.2039514
ZTF21aaqhhfu,0.24632774
ZTF21aaqgmjt,1.5045017
ZTF21aaqhqke,0.33125255
ZTF21aaqjmps,0.16932674
ZTF21aaqldsk,0.27022862
ZTF21aaqsprr,0.13558215
ZTF21aaqpykm,0.12211535
ZTF21aaprfkc,0.21673684
ZTF21aaqmoof,0.28892788
ZTF18aansqom,0.19311857
ZTF21aaqujke,0.24178046
ZTF21aaqldsj,0.31830537
ZTF21aaqqlfw,0.15021785
ZTF21aarcldd,0.06595219
ZTF18aatezaj,0.22052604
ZTF21aaqupdt,0.17948137
ZTF21aaqwjlz,0.24413557
ZTF21aaqugxm,0.26836237
ZTF21aaquhqr,0.31745675
ZTF21aaquiwu,0.13761345
ZTF21aaqvsvw,0.56698763
ZTF21aaqwfqe,0.26010048
ZTF21aaqztcg,0.106623866
ZTF21aaraqpr,0.11784808
ZTF21aarasvn,0.1661123
ZTF21aaqzkhx,0.16565436
ZTF18acsremz,0.12528981
ZTF21aaqvuyf,0.1623047
ZTF21aaqyuun,0.61346203
ZTF21aarcobt,0.12592672
ZTF21aaqytjr,1.3026364
ZTF21aarjczf,0.15573293
ZTF21aardybv,0.11653011
ZTF21aarenhl,0.10053158
ZTF21aarmjai,0.15506287
ZTF21aarmuxl,0.0782918
ZTF21aarejnt,0.24549371
ZTF21aaqzqaa,0.15291086
ZTF21aarguvb,0.3044701
ZTF21aarhnwn,0.12901463
ZTF21aarhzdh,0.084969066
ZTF21aarmkuj,0.084535286
ZTF21aarnjyd,0.40936044
ZTF21aarskup,0.09289322
ZTF21aarqkes,0.7477722
ZTF21aasctwo,0.1827168
ZTF21aartgiv,0.21192907
ZTF21aarwlht,0.083409235
ZTF21aarxsfm,0.063395865
ZTF21aarohyu,0.080158934
ZTF21aarojxa,0.11993718
ZTF21aarybxo,0.064863086
ZTF21aarrplo,0.13615665
ZTF18aaszvfn,0.25821882
ZTF21aarigsr,0.1485681
ZTF21aasaxdk,0.14337932
ZTF21aasbkrl,0.11596003
ZTF21aasbjgq,0.08385358
ZTF21aasbxng,0.13699417
ZTF21aassamj,0.09493934
ZTF21aaskwgm,0.23068017
ZTF21aasgffc,0.20150909
ZTF21aasfseg,0.3163389
ZTF21aaswvyc,0.10615297
ZTF21aaskyvp,0.09652171
ZTF21aatdzmt,0.13700204
ZTF21aasafkl,0.8227985
ZTF21aasuazz,0.10516273
ZTF21aastazz,0.4527221
ZTF21aasyzkt,0.114978194
ZTF21aasufxv,0.33632308
ZTF21aatlesr,0.13830304
ZTF21aatsafx,0.12647751
ZTF21aasyydo,0.08235607
ZTF18aatjfoe,0.075550884
ZTF21aaswtok,0.15901293
ZTF21aatgisc,0.24398461
ZTF21aatwlhj,0.14534074
ZTF21aatnxwt,0.17249744
ZTF21aatlbsi,0.098382026
ZTF21aaufthj,0.18153878
ZTF21aaufvpg,0.0972235
ZTF21aatklhw,0.12252517
ZTF21aatkdcw,0.16450167
ZTF21aauamtx,0.28134373
ZTF21aautijg,0.40269813
ZTF21aauzzny,0.25473353
ZTF21aateglh,0.056926034
ZTF21aatvcdl,0.14607178
ZTF21aatvqcl,0.2929994
ZTF21aaublej,0.39311588
ZTF21aauapli,0.2030644
ZTF21aaufwyh,0.19319491
ZTF21aatyplr,0.37761286
ZTF21aaukcog,0.15367727
ZTF21aaunadg,0.16408473
ZTF21aaugbus,0.20653647
ZTF21aavotzn,0.34517327
ZTF21aavsbkt,0.12425744
ZTF21aavozbk,0.18475328
ZTF21aavhlok,0.0847113
ZTF21aavhlry,0.09385576
ZTF21aavhnpk,0.22453156
ZTF21aavhsdw,0.101644784
ZTF21aavuqzr,0.2522806
ZTF21aavoqpl,0.21425214
ZTF21aavqwhh,0.13178426
ZTF21aavqphe,0.18618883
ZTF21aavuprl,0.21700525
ZTF18aavvnzu,0.14838657
ZTF21aawckpe,0.1516636
ZTF21aavbrwr,0.120704584
ZTF21aawqpuf,0.78518176
ZTF21aawgzda,0.19202016
ZTF21aawiwqh,0.10166851
ZTF21aawtewf,0.09283697
ZTF21aaxbgul,0.21370381
ZTF21aawlwoy,0.08766816
ZTF21aawmtug,0.17601122
ZTF21aawogdl,0.16744795
ZTF21aaxhzru,0.23853579
ZTF21aawyyha,0.30326036
ZTF21aawzsew,0.32003593
ZTF21aaxgzln,0.15399832
ZTF21aawtazf,0.58685714
ZTF21aaxtjvm,0.31734577
ZTF21aaxtrlt,0.19584565
ZTF21aaxkckg,0.11009879
ZTF21aaxjvyl,0.77297074
ZTF21aaxlbad,0.13042311
ZTF21aaxuywf,0.20006718
ZTF21aaxycms,0.37867785
ZTF21aaxstzy,0.15883623
ZTF21aayddkn,0.1372209
ZTF21aaxsnvk,0.2621954
ZTF21aaxtctv,0.26308528
ZTF21aaxtije,0.27379644
ZTF21aayfnjz,0.15084487
ZTF21aaxksct,0.15499724
ZTF21aaxzbrn,0.12499728
ZTF21aaygmiu,0.080823325
ZTF21aaxvnjy,0.12587728
ZTF21aayggyo,0.2303566
ZTF21aaxxjen,0.092510365
ZTF21aaxxmvs,0.20585951
ZTF21aaxyecd,0.08274534
ZTF21aaxubqf,0.198918
ZTF21aaxxoei,0.21545202
ZTF21aaxxihx,0.10527082
ZTF21aavdqgf,0.24592634
ZTF21aaxstsv,0.10513646
ZTF21aaygmrl,0.24856053
ZTF21aaxzkfe,0.24771695
ZTF21aaxzczy,0.1068588
ZTF21aaxzdxd,0.07356787
ZTF21aaydwzt,0.10828853
ZTF21aaydxoo,0.31782648
ZTF21aayquba,0.14268018
ZTF21aaygkfw,0.10497058
ZTF21aayqycm,0.11369299
ZTF21aayqrgx,0.20073973
ZTF21aayrbnn,0.059300542
ZTF21aaxylga,0.13752215
ZTF21aazazvw,0.47434166
ZTF21aazcgof,0.15636072
ZTF21abahiow,0.16397578
ZTF21aazlxiw,0.115168124
ZTF21aazebgh,0.07251851
ZTF21aazfkyj,0.13539197
ZTF21abaaipx,0.09539647
ZTF21aazfmxb,0.11859796
ZTF21aazgkjf,0.2723715
ZTF21aayyxum,0.31190336
ZTF21aazvrjy,0.77573687
ZTF21aazieut,0.52326125
ZTF18aawgrxz,0.2560265
ZTF21aazqkeq,0.17675146
ZTF21abaakwd,0.18823737
ZTF21abahyyj,0.19838557
ZTF21abaputv,0.09547401
ZTF21abameyr,0.14889212
ZTF21aazybsh,0.14588195
ZTF21abaevgu,0.14274764
ZTF21abahgst,0.122099236
ZTF21aazcjbh,0.24897413
ZTF21aazsgyr,0.12023628
ZTF21abcgnqn,0.72954273
ZTF21abaphri,0.068149194
ZTF21abbaerh,0.4376357
ZTF21abasxdp,0.120897554
ZTF21abbliav,0.12948316
ZTF21aazsylk,0.22105102
ZTF21abbuylk,0.10494269
ZTF21abamotd,0.18011533
ZTF21abbodnh,0.14938468
ZTF21abbzcxe,0.077940814
ZTF21abbqeea,0.30862093
ZTF21abbkefe,0.12362931
ZTF21abbkglo,0.07565426
ZTF21abbjybk,0.09196303
ZTF21abbsbov,0.13348857
ZTF21abbcsfu,0.12919801
ZTF21abbvkpr,0.77486044
ZTF21abbzqvv,0.197022
ZTF21abbytmm,0.15687443
ZTF21abcfgub,0.15791832
ZTF21abbzhvg,0.23275584
ZTF21abcimwb,0.13774888
ZTF21abbxdcm,0.13980384
ZTF21abgywux,0.39798108
ZTF21abcmepi,0.22828259
ZTF21abccaue,0.8331371
ZTF21abbzjeq,0.11874638
ZTF21abceehu,0.08639657
ZTF21abcmzvk,0.33931956
ZTF21abcgaln,0.29089257
ZTF21abccplz,0.09424379
ZTF21abcgufz,0.22301912
ZTF21abcgrcj,0.19592375
ZTF21abcgxwy,0.096039146
ZTF21abchjer,0.25531608
ZTF21abchdql,0.19125271
ZTF21abcgnql,0.27440044
ZTF21abgxudc,0.12801142
ZTF21abcixor,0.1997191
ZTF21abcmvci,0.21443167
ZTF21abcmlzt,0.09884569
ZTF21abcrhpk,0.09519572
ZTF21abcmtev,0.15214612
ZTF21abcmcuq,0.09367876
ZTF21abcmjdy,0.25738382
ZTF21abctnoh,0.17521869
ZTF21abcnkbe,0.136736
ZTF21abcpsjy,0.21010618
ZTF21abcouxj,0.06454878
ZTF18aansqov,0.11483173
ZTF21abcympb,0.146756
ZTF21abczjhy,0.11252284
ZTF21abcnpnk,0.25567737
ZTF21abcpazz,0.12641317
ZTF21abctmnb,0.12377132
ZTF21abcxner,0.16741906
ZTF21abdhetx,0.07641211
ZTF21abdfdwi,0.13859142
ZTF21abczimc,0.20937029
ZTF21abdlvxh,0.21652408
ZTF21abdpios,0.6461869
ZTF21abdlyrc,0.08213086
ZTF21abdcauj,0.18208222
ZTF21abegynu,0.08240886
ZTF21abduoun,0.16230023
ZTF21abdlrpr,0.17762932
ZTF21abcwsho,0.09224117
ZTF21abeeewf,0.37500554
ZTF21abdthxn,0.050636347
ZTF20abarsvz,0.12846181
ZTF21abdveqn,0.11136022
ZTF18aagtwyh,0.1993153
ZTF21abcrhbt,0.11314071
ZTF21abedvkp,0.13355769
ZTF21abeokcr,0.122770935
ZTF21abfflmp,0.11893292
ZTF21abephjt,0.21321136
ZTF21abfoyac,0.3442622
ZTF21abfqisi,0.071492456
ZTF21abfjlxb,0.19214255
ZTF21abfnjiu,0.09482942
ZTF21abflgpq,0.1737176
ZTF21abflmkk,0.09758082
ZTF21abfoace,0.16243066
ZTF21abfiuqf,0.16150545
ZTF21abfoxwp,0.3120313
ZTF21abfjgwr,0.07528586
ZTF21abfxjik,0.111579135
ZTF21abfnfdw,0.2876553
ZTF18aaqnxjb,0.2356401
ZTF21abfxfqu,0.16146821
ZTF21abfxlvo,0.19725257
ZTF21abgmyzw,0.24530028
ZTF21abgcgem,0.196556
ZTF21abfyxpf,0.14409967
ZTF21abghxht,0.46452522
ZTF21abghumo,0.21245004
ZTF20abcjdwu,0.17692626
ZTF21abhhrpj,0.22075586
ZTF21abhrchb,0.13815212
ZTF21abgzlyi,0.19828449
ZTF21abhaqju,0.082241334
ZTF21abhrmrv,0.09639473
ZTF21abhhbmd,0.16651131
ZTF21abhvquj,0.12251644
ZTF21abhkeak,0.24815065
ZTF21abhqhqb,0.35148886
ZTF21abhtafw,0.21845132
ZTF21abhtaiv,0.07924436
ZTF21abhthvj,0.19241019
ZTF21abhtkiy,0.12495477
ZTF21abiacoi,0.14487714
ZTF21abubpng,0.17163901
ZTF21abhshmt,0.40430787
ZTF21abhuqpe,0.22617275
ZTF21abdxhgv,0.2599476
ZTF21abhwnvw,0.18370199
ZTF21abhyukx,0.18092956
ZTF21abhuoyz,0.17092477
ZTF21abiawpf,0.17877364
ZTF21abhyqlv,0.7940022
ZTF21abiacmi,0.12085894
ZTF21abhzicj,0.08804293
ZTF21abibhpm,0.29596573
ZTF21abiblpl,0.15948407
ZTF21abjhiqp,0.18928385
ZTF21abicabp,0.14665072
ZTF21abhqqfa,0.1310893
ZTF21abidrcn,0.16900358
ZTF21abidtrd,0.09734704
ZTF21abhtlrj,0.15792075
ZTF21abienbe,0.21382809
ZTF21abieuta,0.23024899
ZTF21abifxhe,0.25096598
ZTF21abidikc,0.95206416
ZTF18abavruc,0.2704643
ZTF21abilrxd,0.1422655
ZTF21abimnii,0.2502478
ZTF21abioeyq,0.23839279
ZTF21abisowq,1.4555367
ZTF21abjhxqg,0.17289765
ZTF21abiuvdk,0.5956414
ZTF21abjpphz,0.16998507
ZTF21abiyyob,0.40090558
ZTF21abimejj,0.16288367
ZTF21abizpri,0.21186551
ZTF21abizxkw,0.18271966
ZTF21abjaksr,0.11406846
ZTF21abjbfpg,0.18034065
ZTF25aanvpit,0.1835651
ZTF21abjbnhh,0.1104176
ZTF21abjbrrj,0.92121905
ZTF21abjciip,0.117082946
ZTF21abjeyoh,0.15339829
ZTF21abjvwcd,0.21431546
ZTF21abjdiok,0.09948764
ZTF21abjciua,0.20915918
ZTF21abjtqyq,0.15629806
ZTF21abjdqbo,0.09187603
ZTF21abjrptn,0.101077124
ZTF21abjrwhq,0.08711164
ZTF21abjrysr,0.1738799
ZTF21abjvtxq,0.3417144
ZTF21abjvwdj,0.1634586
ZTF25acdxdbq,0.2882423
ZTF21abkavmp,0.15659642
ZTF21abkintm,0.17462201
ZTF21abpjpxr,0.15898503
ZTF21abkkuja,0.089044146
ZTF21abkkwie,0.15829699
ZTF18abfeyey,0.15351267
ZTF21abkaoxe,0.19260755
ZTF21abkdpnw,0.24794136
ZTF21abmlldj,0.41146663
ZTF21abkggoa,0.37819433
ZTF21abmpnui,0.57663214
ZTF21abkqkon,0.062479928
ZTF21ablducj,0.113545895
ZTF21abkzgae,0.086073115
ZTF21ablqsnv,0.22056009
ZTF21abkrteb,0.19583258
ZTF21abljmmv,0.1803622
ZTF21abklcjq,0.1256428
ZTF21ablrhtk,0.0843196
ZTF21ablvtrn,0.11681951
ZTF21abmgxyu,0.13665752
ZTF21ablvzhp,0.16494255
ZTF21ablwfcp,0.12867591
ZTF21abmfrad,0.09062913
ZTF21abmcori,0.17236495
ZTF21abmqpja,0.14103657
ZTF21abmdhes,0.1944191
ZTF21abmdnft,0.15060407
ZTF21abmjivk,0.1735576
ZTF21abmjgwf,0.15659682
ZTF21abmsppx,0.24483386
ZTF21abmwgdf,0.4022374
ZTF21abmwghp,0.18694426
ZTF21abmwmnp,0.17604603
ZTF21abmwzxt,0.16812333
ZTF21abouznj,0.24058113
ZTF21abmxiuf,0.3985502
ZTF21abmspzt,0.16407065
ZTF21abmwwsq,0.09493545
ZTF21abnudtb,0.2459158
ZTF21abnlhxs,0.67730373
ZTF21abnvsic,0.12247855
ZTF21abouuat,0.50221324
ZTF21abouexm,0.096935384
