ztf_id,label,redshift,dq_total_points,dq_g_frac,dq_r_frac,dq_span,dq_max_gap,dq_frac_imputed,dq_log_n,dq_sampling_density,g_peak,g_duration,g_nobs,g_wmean,g_rise,g_time_to_peak,g_fall,g_stability,g_skew,g_kurt,g_asymmetry,r_peak,r_duration,r_nobs,r_wmean,r_rise,r_time_to_peak,r_fall,r_stability,r_skew,r_kurt,r_asymmetry,peak_color,duration_ratio,abs_mag_g
ZTF19acdxlns,SN Ia,0.069,32,0.53125,0.46875,39.06636580033228,12.975185200106353,0.0,1.505149978319906,0.8191189363134419,18.997602,16.12975690001622,17,19.35609217647059,18.711250135803752,1.999351799953729,-9.816414280051522,0.1008362500000004,0.4022965872099324,-1.2583670194962087,0.14149288614131006,18.777424,39.06636580033228,15,19.2014726,5.445515660323498,4.000219900161028,-6.355446945044896,0.1401242142857144,1.1188312173216428,0.058031110749365844,0.114076406102602,0.22017800000000065,0.41288091609174016,-18.356759527213306
ZTF19aceuacu,SN Ia,0.098,47,0.46808510638297873,0.5319148936170213,34.94128469983116,6.96306709991768,0.0,1.6720978579357175,1.3451136786686928,18.862717,25.964560199994594,21,19.166977285714278,8.937214718740185,9.998217599932104,-11.020123557321115,0.08847179999999959,1.3959409382084988,2.227954470768908,0.6262058788524915,18.86848,34.94128469983116,25,19.20113384,14.705330831446316,11.000115799717605,-6.210184650655635,0.10747750000000049,0.7889995558599858,-0.4868765862726341,0.45946444159062894,-0.005763000000001739,0.7430911720346693,-19.253529451989504
ZTF19acftfav,SN IIP,0.013,43,0.46511627906976744,0.5348837209302325,97.92780089983717,11.91746520018205,0.0,1.6334684555795864,0.43909900564377424,17.854294,76.9061921001412,20,18.36564795,0.0,0.0,-7.147990956153633,0.0962040526315788,0.8290102041377805,0.15945163064395285,0.0,17.479122,84.95603010011837,22,17.694703818181818,36.96707170502642,15.948761600069702,-6.335069207911968,0.09189566666666626,1.6235752835017991,2.3526937640193397,0.23111712645253382,0.3751719999999992,0.9052470084761416,-15.875538835061217
ZTF19acewuwn,SN II,0.027,44,0.45454545454545453,0.5454545454545454,106.92090279981494,10.001736199948937,0.0,1.6434526764861874,0.4115191590028003,19.04041,89.91387729998678,20,19.2989277,0.08121080399495559,10.972349599935114,-1.7647873333945199,0.10107800000000036,1.352136667159401,1.1533881961796677,0.13899337800537565,18.720766,106.92090279981494,24,18.89036275,7.893509780574958,16.909004599787295,-1.3703308156179848,0.0857642173913044,1.1501899791949457,0.00336060004755101,0.18785299430316982,0.31964400000000026,0.8409382538448077,-16.276524894321966
ZTF19acfmwlh,SN Ia,0.05,20,0.4,0.6,38.90836800029501,5.9196991003118455,0.0,1.3010299956639813,0.5140282419413827,18.235083,28.903576400130987,8,18.993472125,5.553622496974708,3.017916699871421,-16.547508542287503,0.29237628571428587,0.4634747521748275,-1.2824301333234225,0.11658643182430305,18.270384,38.90836800029501,12,18.76383033333333,18.52888054223552,18.022141200024635,-11.134090226474282,0.1944321818181817,0.39752160110263435,-0.22341303676907565,0.8628720434938173,-0.03530100000000047,0.7428627281388887,-18.419883095207123
ZTF19acgcxop,SN Ia,0.086,21,0.47619047619047616,0.5238095238095238,36.862731399945915,6.0250463001430035,0.0,1.3222192947339193,0.5696810627557244,19.038769,32.94248849991709,10,19.4124074,13.77056244007376,3.0901041999459267,-6.017840063102216,0.19531522222222245,1.5317162781284017,1.0695382058289375,0.10351281053114782,18.882046,36.862731399945915,11,19.129992545454545,5.392445734616646,14.995462900027633,-5.170213134349969,0.1250354999999999,-9.305404394732087e-05,-0.855557047049154,0.685749246646131,0.1567229999999995,0.8936529456405237,-18.793839329744873
ZTF19acgfhfd,nova,0.00017,38,0.5,0.5,27.120729200076312,4.1194445001892745,0.0,1.5797835966168101,1.4011422672179874,17.110975,25.045601800084114,19,18.017129894736843,415.9491240625106,3.0004282002337277,-51.80895748977205,0.2415083333333333,0.36128882915137267,-0.44857788345003247,0.1361036322369487,16.81758,26.148217599838972,19,17.961300631578947,535.8699952550002,1.9999767998233438,-68.76335283548643,0.20661250000000012,0.19005415360752884,-0.42419208151619303,0.0828208073783184,0.2933950000000003,0.9578320856653094,
ZTF19acftude,SN IIn,0.04,36,0.5277777777777778,0.4722222222222222,69.93162039993331,9.05228010006249,0.0,1.5563025007672873,0.5147885862520973,18.489723,56.941134199965745,19,18.72098089473684,7.66015245205859,18.954293900169432,-5.698426286647382,0.09628299999999948,1.3218451353617302,0.26195462020919846,0.49897000515389184,18.532782,69.93162039993331,17,18.826908352941178,9.700599034828404,20.914872699882835,-4.39663483430262,0.11584193749999994,0.7909179808957453,-0.49357487218451235,0.42668829902521865,-0.043058999999999514,0.8142401659553143,-17.68069303016684
ZTF19acgbzam,SN Ia,0.07,28,0.39285714285714285,0.6071428571428571,72.87508099991828,19.15631949994713,0.0,1.4471580313422192,0.38421912697471167,18.144436,25.887465300038457,11,18.605680818181813,7.421406227061713,5.9696412002667785,-20.494535149758217,0.15701809999999944,0.8824894322790867,-0.8264751255308429,0.29971352143506524,18.013111,72.87508099991828,17,18.608786529411763,29.352143201238444,15.043726800009608,-9.156399529047222,0.21209487500000002,1.2375244395969207,0.7866742356931269,0.26013097926095885,0.13132500000000036,0.35523068989888995,-19.241170273598314
ZTF19acgjnfz,SN Ia,0.05,46,0.3695652173913043,0.6304347826086957,82.96431709965691,14.860069399699569,0.0,1.662757831681574,0.5544552357942597,17.318163,78.9806944001466,17,18.932050999999998,67.7322307910483,12.979768500197679,-16.80110161787592,0.314953375,-0.013086822295740444,-1.6773025522733587,0.19666040018701803,17.495398,82.96431709965691,29,18.795597655172415,54.35964230168824,13.999988399911672,-12.715455972347584,0.16831375,-0.29646649616503323,-1.3238533658844216,0.20300333032841353,-0.17723500000000314,0.9519839029745141,-19.336803095207124
ZTF19acgjosf,SN Ia,0.07049,55,0.34545454545454546,0.6545454545454545,122.79857640014961,17.980023100040853,0.0,1.7403626894942439,0.44788792844615577,18.689825,104.81194439996034,19,19.363412842105262,2.9033500051362475,14.998854199890047,-3.207585313955159,0.1489067777777782,1.0315704657720695,1.7829108464117152,0.16700075864752184,18.607014,122.79857640014961,36,19.210918944444444,7.503414384144641,22.965891200117767,-2.9067789436712044,0.15833185714285766,0.9647194499829067,-0.44595489030192415,0.23004380934061505,0.08281099999999952,0.8535273573402162,-18.710928626366396
ZTF19acgjpgh,SLSN-I,0.0635,42,0.42857142857142855,0.5714285714285714,186.64760420005769,42.954537000041455,0.0,1.6232492903979006,0.2250229794269549,17.456089,173.6632639002055,18,18.674547444444446,11.543667540989555,48.970520900096744,-7.7903830472298825,0.22253917647058832,0.3282256087369953,-1.1079570578574598,0.39272951834938813,17.321804,135.70931719988585,24,18.20162941666667,12.800365356963063,72.90813660016283,-16.07975169821452,0.16857821739130438,0.47535595402924197,-0.9782495224472125,1.1609357643267681,0.13428499999999843,1.2796708986783671,-19.71789569998691
ZTF19acfsqjx,SN Ia,0.055,39,0.48717948717948717,0.5128205128205128,23.965104200411588,2.971006900072098,0.0,1.591064607026499,1.6273661768318202,19.21858,23.937546300236136,19,19.435538684210524,8.546683127730137,13.998576399870217,-6.0650604003491235,0.1149407777777783,1.5716276855929132,1.9224740081047607,1.4084534453972777,18.827742,22.95197920035571,20,19.130900250000003,11.140031624347149,15.971111200284213,-10.609657716331357,0.09579563157894735,1.321475431309211,0.8136655715347909,2.2878403087009582,0.3908379999999987,1.0429403970471163,-17.643349520998246
ZTF19acgbkzr,SN II,0.02551,35,0.4,0.6,94.9140625,11.916573999915272,0.0,1.5440680443502757,0.36875463001070047,18.770597,80.91234950022772,14,19.276755214285714,0.0,0.0,-2.8013449941494435,0.12073930769230784,0.5222474025799365,-0.7108512775274942,0.0,18.565676,94.9140625,21,18.858143904761903,6.659101910753938,19.908495400100946,-2.4204950932090963,0.10309005000000013,0.6319240874549784,0.21718625061677566,0.2654269032268638,0.2049209999999988,0.8524801000929416,-16.42307136657598
ZTF19acfwynw,SLSN-I,0.213,26,0.5,0.5,87.92178239999339,20.89802090032026,0.0,1.414973347970818,0.29571738982400286,18.65896,87.92178239999339,13,19.009959923076924,7.426384585213922,28.021643499843776,-0.4377476218470558,0.10218900000000038,0.6484002336812972,-0.9737055631260216,0.46780598533426415,18.889828,87.89376149978489,13,19.07800123076923,5.793121236865544,25.059664299711585,-0.22324628549185152,0.11516299999999961,1.6193632829798275,1.386472644250384,0.39882270003685755,-0.23086800000000096,1.0003188041987323,-21.143054090720717
ZTF19acgmkrt,SN Ia,0.0704,35,0.5142857142857142,0.4857142857142857,41.98534730030224,4.9889119998551905,0.0,1.5440680443502757,0.833624162964779,18.203848,35.99869220005348,18,18.8011865,39.07073677277022,11.000266199931502,-15.354576063950585,0.20747070588235228,0.7562520775474202,-0.6722970190731665,0.44003835280980597,18.168188,41.01313660014421,17,18.636712411764705,33.64209602709394,11.000219900161028,-11.279047928203513,0.1685558749999998,0.6193043758235208,-0.313349742926039,0.3665161906829,0.035660000000000025,0.8777356521404633,-19.19413136923759
ZTF19acmbhvv,SN Ia,0.06240,25,0.52,0.48,38.016157399863005,20.957013899926096,0.0,1.3979400086720377,0.6576151223555827,18.016945,37.902037099935114,13,18.535502923076926,48.3087488204218,8.903946799691767,-17.230868448514325,0.3244290833333328,1.1530446656784554,0.13377798071426605,0.30705286822343075,18.121616,38.016157399863005,12,18.6347295,34.48621403516361,11.95175930019468,-11.449455016196346,0.31761418181818163,0.5489409475489364,-0.5461449838834334,0.4585472971404151,-0.10467099999999974,0.9969981105999866,-19.119094021939155
ZTF19achajnc,SN Ia,0.09,26,0.4230769230769231,0.5769230769230769,32.92422459973022,5.8468749998137355,0.0,1.414973347970818,0.789692098024779,18.786121,32.92422459973022,11,19.196836636363635,19.843055482266372,8.915011600125581,-9.585976543089572,0.2600619999999999,1.0901163581474058,-0.22060934846518165,0.3713162776419362,18.684412,25.020775500219315,15,18.975862866666667,10.469897756534639,12.02731480030343,-11.219325407224552,0.1596568571428583,0.19394216169950232,-1.5130819754517029,0.925643681700695,0.10170900000000316,1.3158754651486175,-19.145207620723653
ZTF19acgqjln,SN Ia,0.05,76,0.5263157894736842,0.47368421052631576,35.95513890031725,5.909814800135791,0.0,1.8808135922807914,2.113745136980389,18.318628,29.015081000048667,39,18.791509717948717,25.47545959703983,15.023541599977762,-22.355511010174144,0.11771692105263148,1.3620831233888886,0.8446632914067869,1.073759017531811,18.233553,33.95453710015863,35,18.593705742857146,26.339319457164372,14.947245399933308,-14.676956769904864,0.10509511764705849,1.8941968104062592,3.589000540482826,0.7863953284705003,0.08507499999999979,0.8545273615263956,-18.33633809520712
ZTF19acgrbeb,SN Ia,0.064,25,0.4,0.6,70.91280100028962,14.972557900007814,0.0,1.3979400086720377,0.3525456567411277,17.706213,60.770845000166446,10,18.5772251,33.82713390959443,5.968657500110567,-13.99659653750774,0.3503082222222219,1.1074437382624187,-0.2031760335828019,0.10891276009930226,17.804354,70.91280100028962,15,18.597979799999997,36.423652243287606,19.10356489988044,-11.95585074510387,0.3309538571428567,1.3147211644779537,1.1247326148814096,0.36872894367438014,-0.09814099999999826,0.8569798984518783,-19.484802943446464
ZTF19ackzvdp,SLSN-II,0.3035,20,0.4,0.6,103.83498839987442,26.01281249988824,0.0,1.3010299956639813,0.19261330220386666,18.931408,71.84810189995915,8,19.37154675,4.4983218911137035,20.918043999932706,-3.553949454804188,0.2743469999999993,0.6720121445767243,-0.7718719040417752,0.41072099389704103,18.965267,103.83498839987442,12,19.433513249999997,5.187215157844663,24.025509300176054,-1.8355444836458483,0.15747263636363618,0.1488966718293561,-1.6017862384724297,0.30103578636521705,-0.03385899999999964,0.6919450082015519,-21.639501550583415
ZTF19acihgng,SN Ia,0.05,39,0.46153846153846156,0.5384615384615384,32.992465200368315,6.017037100158632,0.0,1.591064607026499,1.1820880847535036,17.741253,30.946203799918294,18,18.32003705555556,51.03896261868492,12.966747699771076,-27.111206958326424,0.17196523529411784,0.9186716617457397,-0.37076278414148867,0.721197995509158,17.869888,32.992465200368315,21,18.416059714285716,34.96985320540773,15.953622600063682,-21.061529207350706,0.14809620000000018,1.1453866422919305,0.39877529713506155,0.9363090542181809,-0.12863499999999917,0.9379779174419747,-18.91371309520712
ZTF19ackjjwf,SN Ib,0.01619,35,0.3142857142857143,0.6857142857142857,95.76232639979571,14.894652800168842,0.0,1.5440680443502757,0.3654881968288801,17.705053,93.69553249981254,11,19.161429181818182,43.71897698285836,15.022997699677944,-9.614195163153841,0.4370495000000002,0.010113443947556271,-1.5068202902343177,0.190956065389827,17.424143,95.76232639979571,24,18.926372333333333,49.19332807663331,17.923090199939907,-12.457837448974068,0.21337139130434796,-0.47510616414446843,-0.8320632995534103,0.23025778611087025,0.28090999999999866,0.9784174635508064,-16.501297317293897
ZTF19acitkzs,SN Ia,0.087,20,0.4,0.6,98.46278929989785,47.47956020012498,0.0,1.3010299956639813,0.2031224195679042,17.838037,14.99170139990747,8,17.987732125,31.811502413221106,13.023935199715197,-5.757857571403504,0.1506387142857142,2.1991599016926977,2.9637122814408077,6.6186395510008325,17.91836,98.46278929989785,12,18.596933666666665,29.199367198909968,13.012071799952537,-7.163940741783018,0.30899681818181857,1.1065083879623472,-0.35532653914477264,0.15227574654315645,-0.08032299999999992,0.1522575330894371,-20.019675336620118
ZTF19acjuomg,SN Ia,0.106,28,0.5357142857142857,0.4642857142857143,26.954895799979568,6.96306709991768,0.0,1.4471580313422192,1.0387723331514873,18.854368,25.931493000127375,15,19.283243200000005,15.624051159289222,9.965983800124377,-11.01415196991804,0.1478037857142857,0.44039216161334027,-0.8772998861545909,0.6242196020984101,19.068687,26.954895799979568,13,19.35419738461539,10.08535428567244,10.958657399751246,-7.5228120015008155,0.12727791666666644,0.7274622634938637,-0.838197094299574,0.6850771491124331,-0.2143189999999997,0.9620327673515633,-19.432277399850875
ZTF19achejoc,SN Ia,0.05,21,0.38095238095238093,0.6190476190476191,39.915150499902666,5.912222200073302,0.0,1.3222192947339193,0.5261160170259463,17.921724,32.00039350008592,8,18.613725125,46.030478585604435,9.041817099787295,-22.17667807994316,0.36307242857142846,0.2129886920102379,-1.503274524133199,0.3938317839110306,17.953428,39.915150499902666,13,18.528232307692306,36.46008215750968,15.066967600025237,-15.447765288135964,0.2416268333333337,1.154100552766531,0.8982441625624853,0.6063609423971021,-0.031703999999997734,0.8017104557870565,-18.73324209520712
ZTF19aclofmz,SN Ia,0.031,81,0.43209876543209874,0.5679012345679012,57.8646643999964,10.083645799662918,0.0,1.9084850188786497,1.3998180208922986,17.694386,48.78454859973863,35,18.582398542857142,52.12149169116301,13.844745299778879,-21.861412666483975,0.15378758823529387,0.6551469672506064,-0.6041470759324454,0.3962456565917424,17.535557,57.8646643999964,46,18.28066097826087,51.77031525443632,15.951169000007212,-20.10947154633987,0.11502582222222225,0.7293033722544274,-0.7118567624586158,0.3805735801269232,0.15882900000000078,0.843080126802596,-17.92253854269839
ZTF19aclthzj,SN Ia,0.1,35,0.5714285714285714,0.42857142857142855,29.856319500133395,5.010694500058889,0.0,1.5440680443502757,1.1722811312976344,18.909845,29.856319500133395,20,19.4663308,15.622002680765592,11.85636579990387,-11.050684588067929,0.16612531578947384,0.6749488816181215,-0.4278123064756061,0.6586886831688175,19.160023,22.8605554997921,15,19.416046933333337,8.140049741998801,11.929652799852192,-7.238583702054991,0.0865157857142856,0.3854957247873185,-0.9614492933572856,1.0913694072052966,-0.25017799999999824,1.3060189854268816,-19.250271073527028
ZTF19acjwqvo,SN Ia,0.049,29,0.41379310344827586,0.5862068965517241,51.83652770007029,10.936319399625063,0.0,1.462397997898956,0.5594510528906564,18.010435,28.976504700258374,12,18.4259215,30.353968549476683,9.000787100289017,-25.55643101087616,0.22638745454545434,1.7632199143856069,2.4917098316774604,0.4505864210006065,18.08613,51.83652770007029,17,18.759016588235294,28.63230148654781,18.016469900030643,-13.737214925541798,0.25913137499999994,1.0613130044102421,0.43995087102427854,0.5327155265834442,-0.07569499999999962,0.5589977952982966,-18.600661473669597
ZTF19aclyezb,SN Ia,0.078,25,0.32,0.68,24.00716429995373,4.914745300076902,0.0,1.3979400086720377,1.0413558089427573,18.941666,24.00716429995373,8,19.309195375,14.017571671249629,8.862337899859995,-10.139098515432531,0.24344914285714278,0.7836727738337917,-0.4552812066602909,0.585172630292094,18.7063,19.00577549962327,17,19.100017411764707,19.843718539264298,10.802824100013822,-11.791645764981153,0.14013224999999996,1.3485415403044136,1.124895819404692,1.3169435699116978,0.23536600000000263,1.2631509985177716,-18.678923086979434
ZTF19acnfjyw,SN Ia,0.035,72,0.5416666666666666,0.4583333333333333,81.97906249994412,10.001736199948937,0.0,1.8573324964312685,0.8782730346550264,17.810614,70.92934020003304,39,18.724172615384614,51.73951189260165,11.984432799741626,-11.972608355350504,0.16112134210526305,0.8831457659054426,-0.22350531666354856,0.2033158304644716,17.704208,81.97906249994412,33,18.52351478787879,45.454821953266816,16.079432799946517,-11.03779664142071,0.16222812499999983,0.6773098754225698,-0.7926765747084552,0.24399883388035337,0.10640599999999978,0.8652128731050247,-18.069842295278406
ZTF19acnzkph,SN Ia,0.01789,28,0.4642857142857143,0.5357142857142857,101.93427080009133,17.03935190010816,0.0,1.4471580313422192,0.2746868131809397,17.093113,80.89084489969537,13,18.37962353846154,67.72981483505565,19.915462899953127,-22.440724779443556,0.4927332500000003,0.304563151644653,-1.3509669500576613,0.326614811532256,16.39566,101.93427080009133,15,17.73888966666667,126.57931541255496,20.94996519992128,-32.10895648821088,0.4671989999999998,0.2751170977002508,-1.4455511982740645,0.2586916692643382,0.6974529999999994,0.7935588714646782,-17.330054776363898
ZTF19acnjwgm,SN Ia,0.034,73,0.4520547945205479,0.547945205479452,86.8578704004176,9.999016200192273,0.0,1.863322860120456,0.8404534864079402,16.88903,85.87247680034488,33,18.356246090909092,105.54899533280613,15.917187500279397,-23.863468825531363,0.21489643749999965,0.20379894161685133,-1.5091787032366548,0.22753372417637183,16.960915,84.77842600038275,40,18.218388700000002,99.63601129302198,13.8848149003461,-21.20787765525015,0.15084125641025617,0.15287146171740731,-1.451969655608008,0.19585424814590835,-0.0718849999999982,1.0129048255738693,-18.928480658738305
ZTF19acoaiub,ILRT,0.006,25,0.48,0.52,82.81758099980652,13.04232639959082,0.0,1.3979400086720377,0.3018682711833663,17.669184,54.80218750005588,12,18.602177833333332,69.90181368962902,8.9197685001418,-16.33393699579852,0.3346319999999998,0.36376319086151493,-1.0884459151897654,0.1944049310076372,17.529345,82.77112269960344,13,18.400469923076923,38.99542690860478,11.949872699566185,-11.845342268386185,0.26414741666666713,0.6563053401193398,-1.1001472087627606,0.16873286901261839,0.13983900000000204,0.6620930792366604,-14.381688325445246
ZTF19acpmuwu,SN Ia,0.066,22,0.5909090909090909,0.4090909090909091,46.986041700001806,16.921689900103956,0.0,1.3424226808222062,0.4682241619855191,18.466219,28.995902699884027,13,19.055194230769228,29.445531091502332,11.930416599847376,-10.829906131245169,0.24357166666666666,1.711164521611782,2.707230011065853,0.6990962068066584,18.460415,46.986041700001806,9,19.052253888888885,40.739832690083226,8.103645899798721,-5.9745208906708545,0.3899909999999993,0.8356177757159547,-0.2334193443044641,0.20841426391108325,0.0058039999999977,0.6171173746666749,-18.791616751236372
ZTF19acnkeji,SN Ia,0.04,46,0.41304347826086957,0.5869565217391305,55.777442099992186,10.086169000249356,0.0,1.662757831681574,0.8247061584060421,18.011372,27.874560199677944,19,18.47426452631579,46.88718076316927,9.838807899970561,-25.84947262488009,0.17998411111111107,1.0561170096644705,-0.04677533745243512,0.5455169119909785,17.7779,55.777442099992186,27,18.54036574074074,60.71338807136028,10.920891200192273,-14.989921216193393,0.168699076923077,0.7263428282454084,-0.6529764081598555,0.2434625708201962,0.23347200000000257,0.4997461186855295,-18.15904403016684
ZTF19acojuzv,SN Ia,0.04,38,0.3157894736842105,0.6842105263157895,108.72255779989064,18.057337900158018,0.0,1.5797835966168101,0.34951348431243606,17.180002,77.63921289984137,12,18.756952166666665,52.46658806960089,6.970868000295013,-18.183692064353338,0.3420449090909088,0.1230532896158474,-1.7358529261440687,0.09864201588708442,17.25109,108.72255779989064,26,18.657419115384613,68.26938381148112,15.010867999866605,-12.522530268513448,0.2159265599999999,-0.11088907429025341,-1.243985632345986,0.16018138219360928,-0.0710879999999996,0.7141039952604892,-18.99041403016684
ZTF19acojxzo,SN Ia,0.06228,31,0.2903225806451613,0.7096774193548387,79.77125000022352,14.886863500345498,0.0,1.4913616938342726,0.38861118510632764,17.880749,68.84325229981914,9,18.934054777777778,34.19699666612803,5.945856499951333,-10.490770598217583,0.44873062499999916,0.6881364233667824,-1.488070695649893,0.0945326340516602,18.015865,79.77125000022352,22,19.44333286363636,35.01473455567464,15.004085700027645,-8.469790051229387,0.315569476190476,-0.32861987218649763,-0.9967507559376605,0.23166192100805422,-0.135116,0.8630083181550526,-19.25111009300744
ZTF19acordoi,SN Ia-91T,0.089,20,0.6,0.4,22.013865699991584,6.001620300114155,0.0,1.3010299956639813,0.9085183071689061,18.509312,19.933229200076312,12,18.888051166666664,20.19568769111857,10.898495399858803,-16.182804814425886,0.12744399999999925,0.44987640517755034,-0.45743154946047637,1.206288490713077,18.814405,21.983460600022227,8,19.191302750000002,29.04407418287998,6.980868000071496,-2.3256454042424037,0.19696714285714328,1.2195937690133813,0.5456467258920239,0.46531077569182416,-0.3050929999999994,0.9067375497766789,-19.39775410675159
ZTF19acoaoty,SN Ia,0.08,75,0.4666666666666667,0.5333333333333333,58.86556709976867,10.03309030039236,0.0,1.8750612633917,1.2740894838044419,18.552616,29.92456019995734,35,19.088269457142857,26.61022781961114,11.885995399672538,-8.622548167678207,0.1099931176470586,1.1701604804364287,0.4388167774406271,0.6589213460865176,18.52995,57.832696700003,40,19.06947215,20.749800616801146,14.006030099932104,-6.5792723775754185,0.12605064102564084,0.5255887027159529,-0.9493396654223463,0.31957780927626944,0.022666000000000963,0.5174332498307275,-19.122950008486747
ZTF19ackjrru,SLSN-I,0.1647,82,0.32926829268292684,0.6707317073170732,110.77809030003846,11.001979100052267,0.0,1.9138138523837167,0.7402185737080857,18.697376,90.7074883999303,27,19.55018003703704,5.848416009734278,37.908634199760854,-5.144867297302037,0.15251234615384654,0.29638050802003774,-1.0966952216017793,0.7179821375676595,18.805174,110.77809030003846,55,19.493354272727277,5.112405312429776,41.8212846997194,-3.4156271822152338,0.09884420370370349,0.29565712663134286,-0.08020575912436145,0.606485238630687,-0.1077980000000025,0.8188215571712091,-20.5462080693758
ZTF19acqypso,SN Ia,0.07,47,0.44680851063829785,0.5531914893617021,18.950763899832964,4.919641199987382,0.0,1.6720978579357175,2.480111105200053,18.890549,17.065983799751848,21,19.283932761904758,17.57079077337449,10.942534799687564,-11.304212674538837,0.16399589999999975,1.1327386422824928,0.4520699397843231,1.7869888031357313,18.706488,17.904965199995786,26,18.981469923076926,21.40193467414873,7.9417012999765575,-9.120588015564989,0.13749295999999972,0.7546148919484421,-0.3881760982232514,0.7970983584968808,0.1840609999999998,0.9531425282946578,-18.495057273598313
ZTF19acrdqej,SN Ia,0.044,127,0.4330708661417323,0.5669291338582677,80.83556709997356,9.998587999958545,0.0,2.103803720955957,1.5710906047449693,17.521393,57.875648100394756,55,18.510333327272733,53.00295608135114,16.94887730013579,-21.9678032421252,0.14430907407407428,0.7231160069671844,-0.8985498045094369,0.4141269142110901,17.627102,79.80821759998798,72,18.705889499999998,46.48139234591055,16.899166700430214,-12.746528835833569,0.11897702816901397,0.24822490472739966,-1.349688100828683,0.2686285432506662,-0.10570900000000094,0.7251840705236282,-18.855986455957964
ZTF19acmgyka,SN Ia,0.059,79,0.4810126582278481,0.5189873417721519,59.880520899780095,13.034374999813735,0.0,1.8976270912904414,1.3192938006036972,18.74639,22.093715299852192,38,19.35001139473684,21.626576294948833,10.984548599924892,-14.280589143784729,0.11417683783783776,0.685377174992659,-0.39933502534784493,0.9887824079547547,18.594927,59.880520899780095,41,19.23013017073171,19.07257484235423,14.023738499730825,-6.541597061380312,0.132625975,0.7363757693772914,-0.5045286161468292,0.30581601599059766,0.15146300000000323,0.3689633117392158,-18.267986131737747
ZTF19acwbhih,SN II,0.025,20,0.4,0.6,65.8103935001418,10.953286999836564,0.0,1.3010299956639813,0.3039033644428354,17.109291,59.83725700015202,8,18.847525124999997,59.77362236986427,13.028414400294423,-29.101303503625218,0.5878375714285718,-0.0670461067362205,-1.0861483831496737,0.2783323337358924,17.18225,60.82737259985879,12,18.527366916666665,18.8665030245336,7.949895800091326,-22.617477003735562,0.2352653636363639,-0.40387196862679986,-1.4966211133670932,0.1503455966742779,-0.07295900000000088,0.9837225321859608,-18.040525116887217
ZTF19acqxoll,SN Ia,0.099,21,0.38095238095238093,0.6190476190476191,52.92284720018506,16.950821800157428,0.0,1.3222192947339193,0.3968040479864161,18.602797,18.03938650013879,8,19.229558,31.42214639973407,9.033483800012618,-2.3664011483841816,0.2506202857142859,0.6869117252175363,-1.0958977456972971,1.00306255805829,18.570953,50.00296299997717,13,18.938095153846156,20.053083552115204,10.119317200034857,-6.828743711724439,0.19962491666666646,1.5560677788591755,1.3199781771023327,0.2537209675061725,0.03184399999999954,0.3607663509889809,-19.53549504651478
ZTF19acrcxri,SN II,0.0274,35,0.45714285714285713,0.5428571428571428,88.02237269980833,9.990370399784297,0.0,1.5440680443502757,0.3976261821453515,16.973347,77.94295140029863,16,17.9395549375,133.53298048156955,8.988414300139993,-21.27286234320782,0.2661437333333334,0.4741946870366354,-1.1423635228475162,0.1303527610820451,17.014217,88.02237269980833,19,17.67554347368421,136.42046461746807,9.102002299856395,-15.461651411886605,0.18673255555555576,0.7459565902852263,-0.3756950567906512,0.11533146960321335,-0.040869999999998186,0.885490234012612,-18.375521887628967
ZTF19acbwejj,SN II,0.01434,64,0.328125,0.671875,190.669710600283,21.92846059985459,0.0,1.806179973983887,0.335658976973897,18.078428,163.6815972002223,21,19.29693161904762,0.0,0.0,-3.2641953991492874,0.16673410000000005,0.25079721830192675,-1.753688701336271,0.0,17.237762,185.75013890024275,43,19.157744325581398,0.8634665853690578,15.027465300168842,-6.957366943226415,0.11433723809523813,-0.8607278113605937,-0.910358418506513,0.08802266847912307,0.8406659999999988,0.881192327334558,-15.864433830185934
ZTF19acryurj,SN II,0.02203,50,0.42,0.58,90.8219792000018,9.06143519980833,0.0,1.6989700043360187,0.5505275313357079,17.14878,80.91504630027339,21,18.316536285714285,83.8090787605862,9.991643500048667,-18.22595575538655,0.20437640000000049,0.1286791176417402,-0.9905251767889864,0.14087935865391119,17.009342,90.8219792000018,29,17.827527103448276,98.43361217440665,13.885844899807125,-18.933401229033365,0.19026639285714328,1.061803111164184,0.011899645699856354,0.18048534704936414,0.1394379999999984,0.8909192137520802,-17.726408559280866
ZTF19actldas,SN Ia,0.038,74,0.36486486486486486,0.6351351351351351,93.76778930006549,8.039386599790305,0.0,1.8692317197309762,0.7891835837485007,17.377804,92.71276619983837,27,19.36333614814815,67.81516873863589,13.745104200206697,-13.50912141744977,0.24755453846153858,-0.5540082668382355,-1.1974235193926968,0.17405991075525076,17.470528,93.76778930006549,47,18.749237063829785,36.75757564024742,21.929479099810123,-13.110772113564066,0.13492710869565203,-0.04382447964310781,-1.2078574560435058,0.305261622088268,-0.09272400000000047,0.9887485552543961,-18.68123005661108
